month,total.total,timeRange.start,timeRange.end
2009-09-07T00:00:00.000Z,812,2009-09-07T00:00:00.000Z,2009-09-08T00:00:00.000Z
2009-09-08T00:00:00.000Z,829,2009-09-08T00:00:00.000Z,2009-09-09T00:00:00.000Z
2009-09-09T00:00:00.000Z,884,2009-09-09T00:00:00.000Z,2009-09-10T00:00:00.000Z
2009-09-10T00:00:00.000Z,832,2009-09-10T00:00:00.000Z,2009-09-11T00:00:00.000Z
2009-09-11T00:00:00.000Z,854,2009-09-11T00:00:00.000Z,2009-09-12T00:00:00.000Z
2009-09-12T00:00:00.000Z,837,2009-09-12T00:00:00.000Z,2009-09-13T00:00:00.000Z
2009-09-13T00:00:00.000Z,841,2009-09-13T00:00:00.000Z,2009-09-14T00:00:00.000Z
2009-09-14T00:00:00.000Z,816,2009-09-14T00:00:00.000Z,2009-09-15T00:00:00.000Z
2009-09-15T00:00:00.000Z,878,2009-09-15T00:00:00.000Z,2009-09-16T00:00:00.000Z
2009-09-16T00:00:00.000Z,867,2009-09-16T00:00:00.000Z,2009-09-17T00:00:00.000Z
2009-09-17T00:00:00.000Z,798,2009-09-17T00:00:00.000Z,2009-09-18T00:00:00.000Z
2009-09-18T00:00:00.000Z,864,2009-09-18T00:00:00.000Z,2009-09-19T00:00:00.000Z
2009-09-19T00:00:00.000Z,845,2009-09-19T00:00:00.000Z,2009-09-20T00:00:00.000Z
2009-09-20T00:00:00.000Z,907,2009-09-20T00:00:00.000Z,2009-09-21T00:00:00.000Z
2009-09-21T00:00:00.000Z,863,2009-09-21T00:00:00.000Z,2009-09-22T00:00:00.000Z
2009-09-22T00:00:00.000Z,803,2009-09-22T00:00:00.000Z,2009-09-23T00:00:00.000Z
2009-09-23T00:00:00.000Z,851,2009-09-23T00:00:00.000Z,2009-09-24T00:00:00.000Z
2009-09-24T00:00:00.000Z,847,2009-09-24T00:00:00.000Z,2009-09-25T00:00:00.000Z
2009-09-25T00:00:00.000Z,815,2009-09-25T00:00:00.000Z,2009-09-26T00:00:00.000Z
2009-09-26T00:00:00.000Z,793,2009-09-26T00:00:00.000Z,2009-09-27T00:00:00.000Z
2009-09-27T00:00:00.000Z,832,2009-09-27T00:00:00.000Z,2009-09-28T00:00:00.000Z
2009-09-28T00:00:00.000Z,852,2009-09-28T00:00:00.000Z,2009-09-29T00:00:00.000Z
2009-09-29T00:00:00.000Z,861,2009-09-29T00:00:00.000Z,2009-09-30T00:00:00.000Z
2009-09-30T00:00:00.000Z,845,2009-09-30T00:00:00.000Z,2009-10-01T00:00:00.000Z
2009-10-01T00:00:00.000Z,812,2009-10-01T00:00:00.000Z,2009-10-02T00:00:00.000Z
2009-10-02T00:00:00.000Z,857,2009-10-02T00:00:00.000Z,2009-10-03T00:00:00.000Z
2009-10-03T00:00:00.000Z,780,2009-10-03T00:00:00.000Z,2009-10-04T00:00:00.000Z
2009-10-04T00:00:00.000Z,868,2009-10-04T00:00:00.000Z,2009-10-05T00:00:00.000Z
2009-10-05T00:00:00.000Z,861,2009-10-05T00:00:00.000Z,2009-10-06T00:00:00.000Z
2009-10-06T00:00:00.000Z,852,2009-10-06T00:00:00.000Z,2009-10-07T00:00:00.000Z
2009-10-07T00:00:00.000Z,901,2009-10-07T00:00:00.000Z,2009-10-08T00:00:00.000Z
2009-10-08T00:00:00.000Z,884,2009-10-08T00:00:00.000Z,2009-10-09T00:00:00.000Z
2009-10-09T00:00:00.000Z,854,2009-10-09T00:00:00.000Z,2009-10-10T00:00:00.000Z
2009-10-10T00:00:00.000Z,845,2009-10-10T00:00:00.000Z,2009-10-11T00:00:00.000Z
2009-10-11T00:00:00.000Z,922,2009-10-11T00:00:00.000Z,2009-10-12T00:00:00.000Z
2009-10-12T00:00:00.000Z,852,2009-10-12T00:00:00.000Z,2009-10-13T00:00:00.000Z
2009-10-13T00:00:00.000Z,869,2009-10-13T00:00:00.000Z,2009-10-14T00:00:00.000Z
2009-10-14T00:00:00.000Z,850,2009-10-14T00:00:00.000Z,2009-10-15T00:00:00.000Z
2009-10-15T00:00:00.000Z,851,2009-10-15T00:00:00.000Z,2009-10-16T00:00:00.000Z
2009-10-16T00:00:00.000Z,838,2009-10-16T00:00:00.000Z,2009-10-17T00:00:00.000Z
2009-10-17T00:00:00.000Z,862,2009-10-17T00:00:00.000Z,2009-10-18T00:00:00.000Z
2009-10-18T00:00:00.000Z,926,2009-10-18T00:00:00.000Z,2009-10-19T00:00:00.000Z
2009-10-19T00:00:00.000Z,898,2009-10-19T00:00:00.000Z,2009-10-20T00:00:00.000Z
2009-10-20T00:00:00.000Z,938,2009-10-20T00:00:00.000Z,2009-10-21T00:00:00.000Z
2009-10-21T00:00:00.000Z,891,2009-10-21T00:00:00.000Z,2009-10-22T00:00:00.000Z
2009-10-22T00:00:00.000Z,850,2009-10-22T00:00:00.000Z,2009-10-23T00:00:00.000Z
2009-10-23T00:00:00.000Z,846,2009-10-23T00:00:00.000Z,2009-10-24T00:00:00.000Z
2009-10-24T00:00:00.000Z,855,2009-10-24T00:00:00.000Z,2009-10-25T00:00:00.000Z
2009-10-25T00:00:00.000Z,916,2009-10-25T00:00:00.000Z,2009-10-26T00:00:00.000Z
2009-10-26T00:00:00.000Z,886,2009-10-26T00:00:00.000Z,2009-10-27T00:00:00.000Z
2009-10-27T00:00:00.000Z,886,2009-10-27T00:00:00.000Z,2009-10-28T00:00:00.000Z
2009-10-28T00:00:00.000Z,908,2009-10-28T00:00:00.000Z,2009-10-29T00:00:00.000Z
2009-10-29T00:00:00.000Z,872,2009-10-29T00:00:00.000Z,2009-10-30T00:00:00.000Z
2009-10-30T00:00:00.000Z,854,2009-10-30T00:00:00.000Z,2009-10-31T00:00:00.000Z
2009-10-31T00:00:00.000Z,803,2009-10-31T00:00:00.000Z,2009-11-01T00:00:00.000Z
2009-11-01T00:00:00.000Z,916,2009-11-01T00:00:00.000Z,2009-11-02T00:00:00.000Z
2009-11-02T00:00:00.000Z,997,2009-11-02T00:00:00.000Z,2009-11-03T00:00:00.000Z
2009-11-03T00:00:00.000Z,967,2009-11-03T00:00:00.000Z,2009-11-04T00:00:00.000Z
2009-11-04T00:00:00.000Z,945,2009-11-04T00:00:00.000Z,2009-11-05T00:00:00.000Z
2009-11-05T00:00:00.000Z,874,2009-11-05T00:00:00.000Z,2009-11-06T00:00:00.000Z
2009-11-06T00:00:00.000Z,914,2009-11-06T00:00:00.000Z,2009-11-07T00:00:00.000Z
2009-11-07T00:00:00.000Z,895,2009-11-07T00:00:00.000Z,2009-11-08T00:00:00.000Z
2009-11-08T00:00:00.000Z,977,2009-11-08T00:00:00.000Z,2009-11-09T00:00:00.000Z
2009-11-09T00:00:00.000Z,857,2009-11-09T00:00:00.000Z,2009-11-10T00:00:00.000Z
2009-11-10T00:00:00.000Z,883,2009-11-10T00:00:00.000Z,2009-11-11T00:00:00.000Z
2009-11-11T00:00:00.000Z,948,2009-11-11T00:00:00.000Z,2009-11-12T00:00:00.000Z
2009-11-12T00:00:00.000Z,876,2009-11-12T00:00:00.000Z,2009-11-13T00:00:00.000Z
2009-11-13T00:00:00.000Z,833,2009-11-13T00:00:00.000Z,2009-11-14T00:00:00.000Z
2009-11-14T00:00:00.000Z,854,2009-11-14T00:00:00.000Z,2009-11-15T00:00:00.000Z
2009-11-15T00:00:00.000Z,906,2009-11-15T00:00:00.000Z,2009-11-16T00:00:00.000Z
2009-11-16T00:00:00.000Z,885,2009-11-16T00:00:00.000Z,2009-11-17T00:00:00.000Z
2009-11-17T00:00:00.000Z,858,2009-11-17T00:00:00.000Z,2009-11-18T00:00:00.000Z
2009-11-18T00:00:00.000Z,884,2009-11-18T00:00:00.000Z,2009-11-19T00:00:00.000Z
2009-11-19T00:00:00.000Z,842,2009-11-19T00:00:00.000Z,2009-11-20T00:00:00.000Z
2009-11-20T00:00:00.000Z,889,2009-11-20T00:00:00.000Z,2009-11-21T00:00:00.000Z
2009-11-21T00:00:00.000Z,900,2009-11-21T00:00:00.000Z,2009-11-22T00:00:00.000Z
2009-11-22T00:00:00.000Z,924,2009-11-22T00:00:00.000Z,2009-11-23T00:00:00.000Z
2009-11-23T00:00:00.000Z,890,2009-11-23T00:00:00.000Z,2009-11-24T00:00:00.000Z
2009-11-24T00:00:00.000Z,888,2009-11-24T00:00:00.000Z,2009-11-25T00:00:00.000Z
2009-11-25T00:00:00.000Z,917,2009-11-25T00:00:00.000Z,2009-11-26T00:00:00.000Z
2009-11-26T00:00:00.000Z,840,2009-11-26T00:00:00.000Z,2009-11-27T00:00:00.000Z
2009-11-27T00:00:00.000Z,903,2009-11-27T00:00:00.000Z,2009-11-28T00:00:00.000Z
2009-11-28T00:00:00.000Z,873,2009-11-28T00:00:00.000Z,2009-11-29T00:00:00.000Z
2009-11-29T00:00:00.000Z,907,2009-11-29T00:00:00.000Z,2009-11-30T00:00:00.000Z
2009-11-30T00:00:00.000Z,881,2009-11-30T00:00:00.000Z,2009-12-01T00:00:00.000Z
2009-12-01T00:00:00.000Z,870,2009-12-01T00:00:00.000Z,2009-12-02T00:00:00.000Z
2009-12-02T00:00:00.000Z,833,2009-12-02T00:00:00.000Z,2009-12-03T00:00:00.000Z
2009-12-03T00:00:00.000Z,856,2009-12-03T00:00:00.000Z,2009-12-04T00:00:00.000Z
2009-12-04T00:00:00.000Z,878,2009-12-04T00:00:00.000Z,2009-12-05T00:00:00.000Z
2009-12-05T00:00:00.000Z,851,2009-12-05T00:00:00.000Z,2009-12-06T00:00:00.000Z
2009-12-06T00:00:00.000Z,838,2009-12-06T00:00:00.000Z,2009-12-07T00:00:00.000Z
2009-12-07T00:00:00.000Z,846,2009-12-07T00:00:00.000Z,2009-12-08T00:00:00.000Z
2009-12-08T00:00:00.000Z,902,2009-12-08T00:00:00.000Z,2009-12-09T00:00:00.000Z
2009-12-09T00:00:00.000Z,896,2009-12-09T00:00:00.000Z,2009-12-10T00:00:00.000Z
2009-12-10T00:00:00.000Z,900,2009-12-10T00:00:00.000Z,2009-12-11T00:00:00.000Z
2009-12-11T00:00:00.000Z,842,2009-12-11T00:00:00.000Z,2009-12-12T00:00:00.000Z
2009-12-12T00:00:00.000Z,828,2009-12-12T00:00:00.000Z,2009-12-13T00:00:00.000Z
2009-12-13T00:00:00.000Z,885,2009-12-13T00:00:00.000Z,2009-12-14T00:00:00.000Z
2009-12-14T00:00:00.000Z,845,2009-12-14T00:00:00.000Z,2009-12-15T00:00:00.000Z
2009-12-15T00:00:00.000Z,874,2009-12-15T00:00:00.000Z,2009-12-16T00:00:00.000Z
2009-12-16T00:00:00.000Z,836,2009-12-16T00:00:00.000Z,2009-12-17T00:00:00.000Z
2009-12-17T00:00:00.000Z,844,2009-12-17T00:00:00.000Z,2009-12-18T00:00:00.000Z
2009-12-18T00:00:00.000Z,847,2009-12-18T00:00:00.000Z,2009-12-19T00:00:00.000Z
2009-12-19T00:00:00.000Z,805,2009-12-19T00:00:00.000Z,2009-12-20T00:00:00.000Z
2009-12-20T00:00:00.000Z,890,2009-12-20T00:00:00.000Z,2009-12-21T00:00:00.000Z
2009-12-21T00:00:00.000Z,947,2009-12-21T00:00:00.000Z,2009-12-22T00:00:00.000Z
2009-12-22T00:00:00.000Z,907,2009-12-22T00:00:00.000Z,2009-12-23T00:00:00.000Z
2009-12-23T00:00:00.000Z,866,2009-12-23T00:00:00.000Z,2009-12-24T00:00:00.000Z
2009-12-24T00:00:00.000Z,709,2009-12-24T00:00:00.000Z,2009-12-25T00:00:00.000Z
2009-12-25T00:00:00.000Z,609,2009-12-25T00:00:00.000Z,2009-12-26T00:00:00.000Z
2009-12-26T00:00:00.000Z,761,2009-12-26T00:00:00.000Z,2009-12-27T00:00:00.000Z
2009-12-27T00:00:00.000Z,809,2009-12-27T00:00:00.000Z,2009-12-28T00:00:00.000Z
2009-12-28T00:00:00.000Z,852,2009-12-28T00:00:00.000Z,2009-12-29T00:00:00.000Z
2009-12-29T00:00:00.000Z,911,2009-12-29T00:00:00.000Z,2009-12-30T00:00:00.000Z
2009-12-30T00:00:00.000Z,881,2009-12-30T00:00:00.000Z,2009-12-31T00:00:00.000Z
2009-12-31T00:00:00.000Z,754,2009-12-31T00:00:00.000Z,2010-01-01T00:00:00.000Z
2010-01-01T00:00:00.000Z,789,2010-01-01T00:00:00.000Z,2010-01-02T00:00:00.000Z
2010-01-02T00:00:00.000Z,913,2010-01-02T00:00:00.000Z,2010-01-03T00:00:00.000Z
2010-01-03T00:00:00.000Z,936,2010-01-03T00:00:00.000Z,2010-01-04T00:00:00.000Z
2010-01-04T00:00:00.000Z,902,2010-01-04T00:00:00.000Z,2010-01-05T00:00:00.000Z
2010-01-05T00:00:00.000Z,895,2010-01-05T00:00:00.000Z,2010-01-06T00:00:00.000Z
2010-01-06T00:00:00.000Z,917,2010-01-06T00:00:00.000Z,2010-01-07T00:00:00.000Z
2010-01-07T00:00:00.000Z,945,2010-01-07T00:00:00.000Z,2010-01-08T00:00:00.000Z
2010-01-08T00:00:00.000Z,931,2010-01-08T00:00:00.000Z,2010-01-09T00:00:00.000Z
2010-01-09T00:00:00.000Z,892,2010-01-09T00:00:00.000Z,2010-01-10T00:00:00.000Z
2010-01-10T00:00:00.000Z,920,2010-01-10T00:00:00.000Z,2010-01-11T00:00:00.000Z
2010-01-11T00:00:00.000Z,889,2010-01-11T00:00:00.000Z,2010-01-12T00:00:00.000Z
2010-01-12T00:00:00.000Z,903,2010-01-12T00:00:00.000Z,2010-01-13T00:00:00.000Z
2010-01-13T00:00:00.000Z,914,2010-01-13T00:00:00.000Z,2010-01-14T00:00:00.000Z
2010-01-14T00:00:00.000Z,914,2010-01-14T00:00:00.000Z,2010-01-15T00:00:00.000Z
2010-01-15T00:00:00.000Z,883,2010-01-15T00:00:00.000Z,2010-01-16T00:00:00.000Z
2010-01-16T00:00:00.000Z,910,2010-01-16T00:00:00.000Z,2010-01-17T00:00:00.000Z
2010-01-17T00:00:00.000Z,970,2010-01-17T00:00:00.000Z,2010-01-18T00:00:00.000Z
2010-01-18T00:00:00.000Z,953,2010-01-18T00:00:00.000Z,2010-01-19T00:00:00.000Z
2010-01-19T00:00:00.000Z,949,2010-01-19T00:00:00.000Z,2010-01-20T00:00:00.000Z
2010-01-20T00:00:00.000Z,971,2010-01-20T00:00:00.000Z,2010-01-21T00:00:00.000Z
2010-01-21T00:00:00.000Z,931,2010-01-21T00:00:00.000Z,2010-01-22T00:00:00.000Z
2010-01-22T00:00:00.000Z,931,2010-01-22T00:00:00.000Z,2010-01-23T00:00:00.000Z
2010-01-23T00:00:00.000Z,990,2010-01-23T00:00:00.000Z,2010-01-24T00:00:00.000Z
2010-01-24T00:00:00.000Z,982,2010-01-24T00:00:00.000Z,2010-01-25T00:00:00.000Z
2010-01-25T00:00:00.000Z,965,2010-01-25T00:00:00.000Z,2010-01-26T00:00:00.000Z
2010-01-26T00:00:00.000Z,943,2010-01-26T00:00:00.000Z,2010-01-27T00:00:00.000Z
2010-01-27T00:00:00.000Z,932,2010-01-27T00:00:00.000Z,2010-01-28T00:00:00.000Z
2010-01-28T00:00:00.000Z,953,2010-01-28T00:00:00.000Z,2010-01-29T00:00:00.000Z
2010-01-29T00:00:00.000Z,950,2010-01-29T00:00:00.000Z,2010-01-30T00:00:00.000Z
2010-01-30T00:00:00.000Z,921,2010-01-30T00:00:00.000Z,2010-01-31T00:00:00.000Z
2010-01-31T00:00:00.000Z,991,2010-01-31T00:00:00.000Z,2010-02-01T00:00:00.000Z
2010-02-01T00:00:00.000Z,975,2010-02-01T00:00:00.000Z,2010-02-02T00:00:00.000Z
2010-02-02T00:00:00.000Z,933,2010-02-02T00:00:00.000Z,2010-02-03T00:00:00.000Z
2010-02-03T00:00:00.000Z,973,2010-02-03T00:00:00.000Z,2010-02-04T00:00:00.000Z
2010-02-04T00:00:00.000Z,966,2010-02-04T00:00:00.000Z,2010-02-05T00:00:00.000Z
2010-02-05T00:00:00.000Z,926,2010-02-05T00:00:00.000Z,2010-02-06T00:00:00.000Z
2010-02-06T00:00:00.000Z,938,2010-02-06T00:00:00.000Z,2010-02-07T00:00:00.000Z
2010-02-07T00:00:00.000Z,979,2010-02-07T00:00:00.000Z,2010-02-08T00:00:00.000Z
2010-02-08T00:00:00.000Z,990,2010-02-08T00:00:00.000Z,2010-02-09T00:00:00.000Z
2010-02-09T00:00:00.000Z,942,2010-02-09T00:00:00.000Z,2010-02-10T00:00:00.000Z
2010-02-10T00:00:00.000Z,962,2010-02-10T00:00:00.000Z,2010-02-11T00:00:00.000Z
2010-02-11T00:00:00.000Z,938,2010-02-11T00:00:00.000Z,2010-02-12T00:00:00.000Z
2010-02-12T00:00:00.000Z,934,2010-02-12T00:00:00.000Z,2010-02-13T00:00:00.000Z
2010-02-13T00:00:00.000Z,879,2010-02-13T00:00:00.000Z,2010-02-14T00:00:00.000Z
2010-02-14T00:00:00.000Z,938,2010-02-14T00:00:00.000Z,2010-02-15T00:00:00.000Z
2010-02-15T00:00:00.000Z,988,2010-02-15T00:00:00.000Z,2010-02-16T00:00:00.000Z
2010-02-16T00:00:00.000Z,958,2010-02-16T00:00:00.000Z,2010-02-17T00:00:00.000Z
2010-02-17T00:00:00.000Z,980,2010-02-17T00:00:00.000Z,2010-02-18T00:00:00.000Z
2010-02-18T00:00:00.000Z,980,2010-02-18T00:00:00.000Z,2010-02-19T00:00:00.000Z
2010-02-19T00:00:00.000Z,945,2010-02-19T00:00:00.000Z,2010-02-20T00:00:00.000Z
2010-02-20T00:00:00.000Z,940,2010-02-20T00:00:00.000Z,2010-02-21T00:00:00.000Z
2010-02-21T00:00:00.000Z,1027,2010-02-21T00:00:00.000Z,2010-02-22T00:00:00.000Z
2010-02-22T00:00:00.000Z,1017,2010-02-22T00:00:00.000Z,2010-02-23T00:00:00.000Z
2010-02-23T00:00:00.000Z,971,2010-02-23T00:00:00.000Z,2010-02-24T00:00:00.000Z
2010-02-24T00:00:00.000Z,947,2010-02-24T00:00:00.000Z,2010-02-25T00:00:00.000Z
2010-02-25T00:00:00.000Z,961,2010-02-25T00:00:00.000Z,2010-02-26T00:00:00.000Z
2010-02-26T00:00:00.000Z,949,2010-02-26T00:00:00.000Z,2010-02-27T00:00:00.000Z
2010-02-27T00:00:00.000Z,953,2010-02-27T00:00:00.000Z,2010-02-28T00:00:00.000Z
2010-02-28T00:00:00.000Z,992,2010-02-28T00:00:00.000Z,2010-03-01T00:00:00.000Z
2010-03-01T00:00:00.000Z,973,2010-03-01T00:00:00.000Z,2010-03-02T00:00:00.000Z
2010-03-02T00:00:00.000Z,979,2010-03-02T00:00:00.000Z,2010-03-03T00:00:00.000Z
2010-03-03T00:00:00.000Z,977,2010-03-03T00:00:00.000Z,2010-03-04T00:00:00.000Z
2010-03-04T00:00:00.000Z,886,2010-03-04T00:00:00.000Z,2010-03-05T00:00:00.000Z
2010-03-05T00:00:00.000Z,975,2010-03-05T00:00:00.000Z,2010-03-06T00:00:00.000Z
2010-03-06T00:00:00.000Z,930,2010-03-06T00:00:00.000Z,2010-03-07T00:00:00.000Z
2010-03-07T00:00:00.000Z,994,2010-03-07T00:00:00.000Z,2010-03-08T00:00:00.000Z
2010-03-08T00:00:00.000Z,936,2010-03-08T00:00:00.000Z,2010-03-09T00:00:00.000Z
2010-03-09T00:00:00.000Z,932,2010-03-09T00:00:00.000Z,2010-03-10T00:00:00.000Z
2010-03-10T00:00:00.000Z,966,2010-03-10T00:00:00.000Z,2010-03-11T00:00:00.000Z
2010-03-11T00:00:00.000Z,883,2010-03-11T00:00:00.000Z,2010-03-12T00:00:00.000Z
2010-03-12T00:00:00.000Z,936,2010-03-12T00:00:00.000Z,2010-03-13T00:00:00.000Z
2010-03-13T00:00:00.000Z,910,2010-03-13T00:00:00.000Z,2010-03-14T00:00:00.000Z
2010-03-14T00:00:00.000Z,903,2010-03-14T00:00:00.000Z,2010-03-15T00:00:00.000Z
2010-03-15T00:00:00.000Z,964,2010-03-15T00:00:00.000Z,2010-03-16T00:00:00.000Z
2010-03-16T00:00:00.000Z,895,2010-03-16T00:00:00.000Z,2010-03-17T00:00:00.000Z
2010-03-17T00:00:00.000Z,874,2010-03-17T00:00:00.000Z,2010-03-18T00:00:00.000Z
2010-03-18T00:00:00.000Z,882,2010-03-18T00:00:00.000Z,2010-03-19T00:00:00.000Z
2010-03-19T00:00:00.000Z,895,2010-03-19T00:00:00.000Z,2010-03-20T00:00:00.000Z
2010-03-20T00:00:00.000Z,874,2010-03-20T00:00:00.000Z,2010-03-21T00:00:00.000Z
2010-03-21T00:00:00.000Z,930,2010-03-21T00:00:00.000Z,2010-03-22T00:00:00.000Z
2010-03-22T00:00:00.000Z,938,2010-03-22T00:00:00.000Z,2010-03-23T00:00:00.000Z
2010-03-23T00:00:00.000Z,980,2010-03-23T00:00:00.000Z,2010-03-24T00:00:00.000Z
2010-03-24T00:00:00.000Z,910,2010-03-24T00:00:00.000Z,2010-03-25T00:00:00.000Z
2010-03-25T00:00:00.000Z,900,2010-03-25T00:00:00.000Z,2010-03-26T00:00:00.000Z
2010-03-26T00:00:00.000Z,897,2010-03-26T00:00:00.000Z,2010-03-27T00:00:00.000Z
2010-03-27T00:00:00.000Z,934,2010-03-27T00:00:00.000Z,2010-03-28T00:00:00.000Z
2010-03-28T00:00:00.000Z,965,2010-03-28T00:00:00.000Z,2010-03-29T00:00:00.000Z
2010-03-29T00:00:00.000Z,914,2010-03-29T00:00:00.000Z,2010-03-30T00:00:00.000Z
2010-03-30T00:00:00.000Z,905,2010-03-30T00:00:00.000Z,2010-03-31T00:00:00.000Z
2010-03-31T00:00:00.000Z,896,2010-03-31T00:00:00.000Z,2010-04-01T00:00:00.000Z
2010-04-01T00:00:00.000Z,836,2010-04-01T00:00:00.000Z,2010-04-02T00:00:00.000Z
2010-04-02T00:00:00.000Z,850,2010-04-02T00:00:00.000Z,2010-04-03T00:00:00.000Z
2010-04-03T00:00:00.000Z,829,2010-04-03T00:00:00.000Z,2010-04-04T00:00:00.000Z
2010-04-04T00:00:00.000Z,780,2010-04-04T00:00:00.000Z,2010-04-05T00:00:00.000Z
2010-04-05T00:00:00.000Z,878,2010-04-05T00:00:00.000Z,2010-04-06T00:00:00.000Z
2010-04-06T00:00:00.000Z,888,2010-04-06T00:00:00.000Z,2010-04-07T00:00:00.000Z
2010-04-07T00:00:00.000Z,918,2010-04-07T00:00:00.000Z,2010-04-08T00:00:00.000Z
2010-04-08T00:00:00.000Z,904,2010-04-08T00:00:00.000Z,2010-04-09T00:00:00.000Z
2010-04-09T00:00:00.000Z,845,2010-04-09T00:00:00.000Z,2010-04-10T00:00:00.000Z
2010-04-10T00:00:00.000Z,786,2010-04-10T00:00:00.000Z,2010-04-11T00:00:00.000Z
2010-04-11T00:00:00.000Z,856,2010-04-11T00:00:00.000Z,2010-04-12T00:00:00.000Z
2010-04-12T00:00:00.000Z,944,2010-04-12T00:00:00.000Z,2010-04-13T00:00:00.000Z
2010-04-13T00:00:00.000Z,926,2010-04-13T00:00:00.000Z,2010-04-14T00:00:00.000Z
2010-04-14T00:00:00.000Z,904,2010-04-14T00:00:00.000Z,2010-04-15T00:00:00.000Z
2010-04-15T00:00:00.000Z,889,2010-04-15T00:00:00.000Z,2010-04-16T00:00:00.000Z
2010-04-16T00:00:00.000Z,936,2010-04-16T00:00:00.000Z,2010-04-17T00:00:00.000Z
2010-04-17T00:00:00.000Z,812,2010-04-17T00:00:00.000Z,2010-04-18T00:00:00.000Z
2010-04-18T00:00:00.000Z,832,2010-04-18T00:00:00.000Z,2010-04-19T00:00:00.000Z
2010-04-19T00:00:00.000Z,902,2010-04-19T00:00:00.000Z,2010-04-20T00:00:00.000Z
2010-04-20T00:00:00.000Z,882,2010-04-20T00:00:00.000Z,2010-04-21T00:00:00.000Z
2010-04-21T00:00:00.000Z,894,2010-04-21T00:00:00.000Z,2010-04-22T00:00:00.000Z
2010-04-22T00:00:00.000Z,856,2010-04-22T00:00:00.000Z,2010-04-23T00:00:00.000Z
2010-04-23T00:00:00.000Z,826,2010-04-23T00:00:00.000Z,2010-04-24T00:00:00.000Z
2010-04-24T00:00:00.000Z,782,2010-04-24T00:00:00.000Z,2010-04-25T00:00:00.000Z
2010-04-25T00:00:00.000Z,822,2010-04-25T00:00:00.000Z,2010-04-26T00:00:00.000Z
2010-04-26T00:00:00.000Z,914,2010-04-26T00:00:00.000Z,2010-04-27T00:00:00.000Z
2010-04-27T00:00:00.000Z,903,2010-04-27T00:00:00.000Z,2010-04-28T00:00:00.000Z
2010-04-28T00:00:00.000Z,895,2010-04-28T00:00:00.000Z,2010-04-29T00:00:00.000Z
2010-04-29T00:00:00.000Z,886,2010-04-29T00:00:00.000Z,2010-04-30T00:00:00.000Z
2010-04-30T00:00:00.000Z,910,2010-04-30T00:00:00.000Z,2010-05-01T00:00:00.000Z
2010-05-01T00:00:00.000Z,897,2010-05-01T00:00:00.000Z,2010-05-02T00:00:00.000Z
2010-05-02T00:00:00.000Z,910,2010-05-02T00:00:00.000Z,2010-05-03T00:00:00.000Z
2010-05-03T00:00:00.000Z,875,2010-05-03T00:00:00.000Z,2010-05-04T00:00:00.000Z
2010-05-04T00:00:00.000Z,932,2010-05-04T00:00:00.000Z,2010-05-05T00:00:00.000Z
2010-05-05T00:00:00.000Z,957,2010-05-05T00:00:00.000Z,2010-05-06T00:00:00.000Z
2010-05-06T00:00:00.000Z,877,2010-05-06T00:00:00.000Z,2010-05-07T00:00:00.000Z
2010-05-07T00:00:00.000Z,889,2010-05-07T00:00:00.000Z,2010-05-08T00:00:00.000Z
2010-05-08T00:00:00.000Z,822,2010-05-08T00:00:00.000Z,2010-05-09T00:00:00.000Z
2010-05-09T00:00:00.000Z,904,2010-05-09T00:00:00.000Z,2010-05-10T00:00:00.000Z
2010-05-10T00:00:00.000Z,890,2010-05-10T00:00:00.000Z,2010-05-11T00:00:00.000Z
2010-05-11T00:00:00.000Z,905,2010-05-11T00:00:00.000Z,2010-05-12T00:00:00.000Z
2010-05-12T00:00:00.000Z,906,2010-05-12T00:00:00.000Z,2010-05-13T00:00:00.000Z
2010-05-13T00:00:00.000Z,875,2010-05-13T00:00:00.000Z,2010-05-14T00:00:00.000Z
2010-05-14T00:00:00.000Z,884,2010-05-14T00:00:00.000Z,2010-05-15T00:00:00.000Z
2010-05-15T00:00:00.000Z,849,2010-05-15T00:00:00.000Z,2010-05-16T00:00:00.000Z
2010-05-16T00:00:00.000Z,911,2010-05-16T00:00:00.000Z,2010-05-17T00:00:00.000Z
2010-05-17T00:00:00.000Z,899,2010-05-17T00:00:00.000Z,2010-05-18T00:00:00.000Z
2010-05-18T00:00:00.000Z,873,2010-05-18T00:00:00.000Z,2010-05-19T00:00:00.000Z
2010-05-19T00:00:00.000Z,924,2010-05-19T00:00:00.000Z,2010-05-20T00:00:00.000Z
2010-05-20T00:00:00.000Z,905,2010-05-20T00:00:00.000Z,2010-05-21T00:00:00.000Z
2010-05-21T00:00:00.000Z,882,2010-05-21T00:00:00.000Z,2010-05-22T00:00:00.000Z
2010-05-22T00:00:00.000Z,824,2010-05-22T00:00:00.000Z,2010-05-23T00:00:00.000Z
2010-05-23T00:00:00.000Z,778,2010-05-23T00:00:00.000Z,2010-05-24T00:00:00.000Z
2010-05-24T00:00:00.000Z,875,2010-05-24T00:00:00.000Z,2010-05-25T00:00:00.000Z
2010-05-25T00:00:00.000Z,879,2010-05-25T00:00:00.000Z,2010-05-26T00:00:00.000Z
2010-05-26T00:00:00.000Z,987,2010-05-26T00:00:00.000Z,2010-05-27T00:00:00.000Z
2010-05-27T00:00:00.000Z,893,2010-05-27T00:00:00.000Z,2010-05-28T00:00:00.000Z
