month,total.total,timeRange.start,timeRange.end
2004-01-20T00:00:00.000Z,46,2004-01-20T00:00:00.000Z,2004-01-21T00:00:00.000Z
2004-01-21T00:00:00.000Z,64,2004-01-21T00:00:00.000Z,2004-01-22T00:00:00.000Z
2004-01-22T00:00:00.000Z,50,2004-01-22T00:00:00.000Z,2004-01-23T00:00:00.000Z
2004-01-23T00:00:00.000Z,17,2004-01-23T00:00:00.000Z,2004-01-24T00:00:00.000Z
2004-01-24T00:00:00.000Z,38,2004-01-24T00:00:00.000Z,2004-01-25T00:00:00.000Z
2004-01-25T00:00:00.000Z,40,2004-01-25T00:00:00.000Z,2004-01-26T00:00:00.000Z
2004-01-26T00:00:00.000Z,36,2004-01-26T00:00:00.000Z,2004-01-27T00:00:00.000Z
2004-01-27T00:00:00.000Z,33,2004-01-27T00:00:00.000Z,2004-01-28T00:00:00.000Z
2004-01-28T00:00:00.000Z,37,2004-01-28T00:00:00.000Z,2004-01-29T00:00:00.000Z
2004-01-29T00:00:00.000Z,22,2004-01-29T00:00:00.000Z,2004-01-30T00:00:00.000Z
2004-01-30T00:00:00.000Z,42,2004-01-30T00:00:00.000Z,2004-01-31T00:00:00.000Z
2004-01-31T00:00:00.000Z,42,2004-01-31T00:00:00.000Z,2004-02-01T00:00:00.000Z
2004-02-01T00:00:00.000Z,34,2004-02-01T00:00:00.000Z,2004-02-02T00:00:00.000Z
2004-02-02T00:00:00.000Z,43,2004-02-02T00:00:00.000Z,2004-02-03T00:00:00.000Z
2004-02-03T00:00:00.000Z,32,2004-02-03T00:00:00.000Z,2004-02-04T00:00:00.000Z
2004-02-04T00:00:00.000Z,42,2004-02-04T00:00:00.000Z,2004-02-05T00:00:00.000Z
2004-02-05T00:00:00.000Z,41,2004-02-05T00:00:00.000Z,2004-02-06T00:00:00.000Z
2004-02-06T00:00:00.000Z,41,2004-02-06T00:00:00.000Z,2004-02-07T00:00:00.000Z
2004-02-07T00:00:00.000Z,36,2004-02-07T00:00:00.000Z,2004-02-08T00:00:00.000Z
2004-02-08T00:00:00.000Z,47,2004-02-08T00:00:00.000Z,2004-02-09T00:00:00.000Z
2004-02-09T00:00:00.000Z,56,2004-02-09T00:00:00.000Z,2004-02-10T00:00:00.000Z
2004-02-10T00:00:00.000Z,50,2004-02-10T00:00:00.000Z,2004-02-11T00:00:00.000Z
2004-02-11T00:00:00.000Z,45,2004-02-11T00:00:00.000Z,2004-02-12T00:00:00.000Z
2004-02-12T00:00:00.000Z,45,2004-02-12T00:00:00.000Z,2004-02-13T00:00:00.000Z
2004-02-13T00:00:00.000Z,52,2004-02-13T00:00:00.000Z,2004-02-14T00:00:00.000Z
2004-02-14T00:00:00.000Z,45,2004-02-14T00:00:00.000Z,2004-02-15T00:00:00.000Z
2004-02-15T00:00:00.000Z,51,2004-02-15T00:00:00.000Z,2004-02-16T00:00:00.000Z
2004-02-16T00:00:00.000Z,66,2004-02-16T00:00:00.000Z,2004-02-17T00:00:00.000Z
2004-02-17T00:00:00.000Z,55,2004-02-17T00:00:00.000Z,2004-02-18T00:00:00.000Z
2004-02-18T00:00:00.000Z,66,2004-02-18T00:00:00.000Z,2004-02-19T00:00:00.000Z
2004-02-19T00:00:00.000Z,59,2004-02-19T00:00:00.000Z,2004-02-20T00:00:00.000Z
2004-02-20T00:00:00.000Z,60,2004-02-20T00:00:00.000Z,2004-02-21T00:00:00.000Z
2004-02-21T00:00:00.000Z,49,2004-02-21T00:00:00.000Z,2004-02-22T00:00:00.000Z
2004-02-22T00:00:00.000Z,62,2004-02-22T00:00:00.000Z,2004-02-23T00:00:00.000Z
2004-02-23T00:00:00.000Z,77,2004-02-23T00:00:00.000Z,2004-02-24T00:00:00.000Z
2004-02-24T00:00:00.000Z,66,2004-02-24T00:00:00.000Z,2004-02-25T00:00:00.000Z
2004-02-25T00:00:00.000Z,107,2004-02-25T00:00:00.000Z,2004-02-26T00:00:00.000Z
2004-02-26T00:00:00.000Z,79,2004-02-26T00:00:00.000Z,2004-02-27T00:00:00.000Z
2004-02-27T00:00:00.000Z,81,2004-02-27T00:00:00.000Z,2004-02-28T00:00:00.000Z
2004-02-28T00:00:00.000Z,66,2004-02-28T00:00:00.000Z,2004-02-29T00:00:00.000Z
2004-02-29T00:00:00.000Z,67,2004-02-29T00:00:00.000Z,2004-03-01T00:00:00.000Z
2004-03-01T00:00:00.000Z,85,2004-03-01T00:00:00.000Z,2004-03-02T00:00:00.000Z
2004-03-02T00:00:00.000Z,78,2004-03-02T00:00:00.000Z,2004-03-03T00:00:00.000Z
2004-03-03T00:00:00.000Z,69,2004-03-03T00:00:00.000Z,2004-03-04T00:00:00.000Z
2004-03-04T00:00:00.000Z,79,2004-03-04T00:00:00.000Z,2004-03-05T00:00:00.000Z
2004-03-05T00:00:00.000Z,77,2004-03-05T00:00:00.000Z,2004-03-06T00:00:00.000Z
2004-03-06T00:00:00.000Z,69,2004-03-06T00:00:00.000Z,2004-03-07T00:00:00.000Z
2004-03-07T00:00:00.000Z,77,2004-03-07T00:00:00.000Z,2004-03-08T00:00:00.000Z
2004-03-08T00:00:00.000Z,85,2004-03-08T00:00:00.000Z,2004-03-09T00:00:00.000Z
2004-03-09T00:00:00.000Z,81,2004-03-09T00:00:00.000Z,2004-03-10T00:00:00.000Z
2004-03-10T00:00:00.000Z,85,2004-03-10T00:00:00.000Z,2004-03-11T00:00:00.000Z
2004-03-11T00:00:00.000Z,74,2004-03-11T00:00:00.000Z,2004-03-12T00:00:00.000Z
2004-03-12T00:00:00.000Z,85,2004-03-12T00:00:00.000Z,2004-03-13T00:00:00.000Z
2004-03-13T00:00:00.000Z,60,2004-03-13T00:00:00.000Z,2004-03-14T00:00:00.000Z
2004-03-14T00:00:00.000Z,70,2004-03-14T00:00:00.000Z,2004-03-15T00:00:00.000Z
2004-03-15T00:00:00.000Z,64,2004-03-15T00:00:00.000Z,2004-03-16T00:00:00.000Z
2004-03-16T00:00:00.000Z,64,2004-03-16T00:00:00.000Z,2004-03-17T00:00:00.000Z
2004-03-17T00:00:00.000Z,72,2004-03-17T00:00:00.000Z,2004-03-18T00:00:00.000Z
2004-03-18T00:00:00.000Z,86,2004-03-18T00:00:00.000Z,2004-03-19T00:00:00.000Z
2004-03-19T00:00:00.000Z,63,2004-03-19T00:00:00.000Z,2004-03-20T00:00:00.000Z
2004-03-20T00:00:00.000Z,53,2004-03-20T00:00:00.000Z,2004-03-21T00:00:00.000Z
2004-03-21T00:00:00.000Z,61,2004-03-21T00:00:00.000Z,2004-03-22T00:00:00.000Z
2004-03-22T00:00:00.000Z,62,2004-03-22T00:00:00.000Z,2004-03-23T00:00:00.000Z
2004-03-23T00:00:00.000Z,61,2004-03-23T00:00:00.000Z,2004-03-24T00:00:00.000Z
2004-03-24T00:00:00.000Z,73,2004-03-24T00:00:00.000Z,2004-03-25T00:00:00.000Z
2004-03-25T00:00:00.000Z,67,2004-03-25T00:00:00.000Z,2004-03-26T00:00:00.000Z
2004-03-26T00:00:00.000Z,73,2004-03-26T00:00:00.000Z,2004-03-27T00:00:00.000Z
2004-03-27T00:00:00.000Z,69,2004-03-27T00:00:00.000Z,2004-03-28T00:00:00.000Z
2004-03-28T00:00:00.000Z,66,2004-03-28T00:00:00.000Z,2004-03-29T00:00:00.000Z
2004-03-29T00:00:00.000Z,75,2004-03-29T00:00:00.000Z,2004-03-30T00:00:00.000Z
2004-03-30T00:00:00.000Z,66,2004-03-30T00:00:00.000Z,2004-03-31T00:00:00.000Z
2004-03-31T00:00:00.000Z,92,2004-03-31T00:00:00.000Z,2004-04-01T00:00:00.000Z
2004-04-01T00:00:00.000Z,79,2004-04-01T00:00:00.000Z,2004-04-02T00:00:00.000Z
2004-04-02T00:00:00.000Z,71,2004-04-02T00:00:00.000Z,2004-04-03T00:00:00.000Z
2004-04-03T00:00:00.000Z,60,2004-04-03T00:00:00.000Z,2004-04-04T00:00:00.000Z
2004-04-04T00:00:00.000Z,74,2004-04-04T00:00:00.000Z,2004-04-05T00:00:00.000Z
2004-04-05T00:00:00.000Z,79,2004-04-05T00:00:00.000Z,2004-04-06T00:00:00.000Z
2004-04-06T00:00:00.000Z,68,2004-04-06T00:00:00.000Z,2004-04-07T00:00:00.000Z
2004-04-07T00:00:00.000Z,70,2004-04-07T00:00:00.000Z,2004-04-08T00:00:00.000Z
2004-04-08T00:00:00.000Z,66,2004-04-08T00:00:00.000Z,2004-04-09T00:00:00.000Z
2004-04-09T00:00:00.000Z,54,2004-04-09T00:00:00.000Z,2004-04-10T00:00:00.000Z
2004-04-10T00:00:00.000Z,71,2004-04-10T00:00:00.000Z,2004-04-11T00:00:00.000Z
2004-04-11T00:00:00.000Z,62,2004-04-11T00:00:00.000Z,2004-04-12T00:00:00.000Z
2004-04-12T00:00:00.000Z,57,2004-04-12T00:00:00.000Z,2004-04-13T00:00:00.000Z
2004-04-13T00:00:00.000Z,63,2004-04-13T00:00:00.000Z,2004-04-14T00:00:00.000Z
2004-04-14T00:00:00.000Z,62,2004-04-14T00:00:00.000Z,2004-04-15T00:00:00.000Z
2004-04-15T00:00:00.000Z,65,2004-04-15T00:00:00.000Z,2004-04-16T00:00:00.000Z
2004-04-16T00:00:00.000Z,70,2004-04-16T00:00:00.000Z,2004-04-17T00:00:00.000Z
2004-04-17T00:00:00.000Z,60,2004-04-17T00:00:00.000Z,2004-04-18T00:00:00.000Z
2004-04-18T00:00:00.000Z,66,2004-04-18T00:00:00.000Z,2004-04-19T00:00:00.000Z
2004-04-19T00:00:00.000Z,68,2004-04-19T00:00:00.000Z,2004-04-20T00:00:00.000Z
2004-04-20T00:00:00.000Z,72,2004-04-20T00:00:00.000Z,2004-04-21T00:00:00.000Z
2004-04-21T00:00:00.000Z,71,2004-04-21T00:00:00.000Z,2004-04-22T00:00:00.000Z
2004-04-22T00:00:00.000Z,64,2004-04-22T00:00:00.000Z,2004-04-23T00:00:00.000Z
2004-04-23T00:00:00.000Z,70,2004-04-23T00:00:00.000Z,2004-04-24T00:00:00.000Z
2004-04-24T00:00:00.000Z,80,2004-04-24T00:00:00.000Z,2004-04-25T00:00:00.000Z
2004-04-25T00:00:00.000Z,83,2004-04-25T00:00:00.000Z,2004-04-26T00:00:00.000Z
2004-04-26T00:00:00.000Z,78,2004-04-26T00:00:00.000Z,2004-04-27T00:00:00.000Z
2004-04-27T00:00:00.000Z,70,2004-04-27T00:00:00.000Z,2004-04-28T00:00:00.000Z
2004-04-28T00:00:00.000Z,88,2004-04-28T00:00:00.000Z,2004-04-29T00:00:00.000Z
2004-04-29T00:00:00.000Z,80,2004-04-29T00:00:00.000Z,2004-04-30T00:00:00.000Z
2004-04-30T00:00:00.000Z,78,2004-04-30T00:00:00.000Z,2004-05-01T00:00:00.000Z
2004-05-01T00:00:00.000Z,73,2004-05-01T00:00:00.000Z,2004-05-02T00:00:00.000Z
2004-05-02T00:00:00.000Z,69,2004-05-02T00:00:00.000Z,2004-05-03T00:00:00.000Z
2004-05-03T00:00:00.000Z,72,2004-05-03T00:00:00.000Z,2004-05-04T00:00:00.000Z
2004-05-04T00:00:00.000Z,73,2004-05-04T00:00:00.000Z,2004-05-05T00:00:00.000Z
2004-05-05T00:00:00.000Z,72,2004-05-05T00:00:00.000Z,2004-05-06T00:00:00.000Z
2004-05-06T00:00:00.000Z,68,2004-05-06T00:00:00.000Z,2004-05-07T00:00:00.000Z
2004-05-07T00:00:00.000Z,75,2004-05-07T00:00:00.000Z,2004-05-08T00:00:00.000Z
2004-05-08T00:00:00.000Z,66,2004-05-08T00:00:00.000Z,2004-05-09T00:00:00.000Z
2004-05-09T00:00:00.000Z,67,2004-05-09T00:00:00.000Z,2004-05-10T00:00:00.000Z
2004-05-10T00:00:00.000Z,66,2004-05-10T00:00:00.000Z,2004-05-11T00:00:00.000Z
2004-05-11T00:00:00.000Z,58,2004-05-11T00:00:00.000Z,2004-05-12T00:00:00.000Z
2004-05-12T00:00:00.000Z,64,2004-05-12T00:00:00.000Z,2004-05-13T00:00:00.000Z
2004-05-13T00:00:00.000Z,62,2004-05-13T00:00:00.000Z,2004-05-14T00:00:00.000Z
2004-05-14T00:00:00.000Z,75,2004-05-14T00:00:00.000Z,2004-05-15T00:00:00.000Z
2004-05-15T00:00:00.000Z,71,2004-05-15T00:00:00.000Z,2004-05-16T00:00:00.000Z
2004-05-16T00:00:00.000Z,66,2004-05-16T00:00:00.000Z,2004-05-17T00:00:00.000Z
2004-05-17T00:00:00.000Z,57,2004-05-17T00:00:00.000Z,2004-05-18T00:00:00.000Z
2004-05-18T00:00:00.000Z,58,2004-05-18T00:00:00.000Z,2004-05-19T00:00:00.000Z
2004-05-19T00:00:00.000Z,72,2004-05-19T00:00:00.000Z,2004-05-20T00:00:00.000Z
2004-05-20T00:00:00.000Z,64,2004-05-20T00:00:00.000Z,2004-05-21T00:00:00.000Z
2004-05-21T00:00:00.000Z,64,2004-05-21T00:00:00.000Z,2004-05-22T00:00:00.000Z
2004-05-22T00:00:00.000Z,75,2004-05-22T00:00:00.000Z,2004-05-23T00:00:00.000Z
2004-05-23T00:00:00.000Z,82,2004-05-23T00:00:00.000Z,2004-05-24T00:00:00.000Z
2004-05-24T00:00:00.000Z,65,2004-05-24T00:00:00.000Z,2004-05-25T00:00:00.000Z
2004-05-25T00:00:00.000Z,65,2004-05-25T00:00:00.000Z,2004-05-26T00:00:00.000Z
2004-05-26T00:00:00.000Z,72,2004-05-26T00:00:00.000Z,2004-05-27T00:00:00.000Z
2004-05-27T00:00:00.000Z,59,2004-05-27T00:00:00.000Z,2004-05-28T00:00:00.000Z
2004-05-28T00:00:00.000Z,89,2004-05-28T00:00:00.000Z,2004-05-29T00:00:00.000Z
2004-05-29T00:00:00.000Z,70,2004-05-29T00:00:00.000Z,2004-05-30T00:00:00.000Z
2004-05-30T00:00:00.000Z,78,2004-05-30T00:00:00.000Z,2004-05-31T00:00:00.000Z
2004-05-31T00:00:00.000Z,79,2004-05-31T00:00:00.000Z,2004-06-01T00:00:00.000Z
2004-06-01T00:00:00.000Z,88,2004-06-01T00:00:00.000Z,2004-06-02T00:00:00.000Z
2004-06-02T00:00:00.000Z,89,2004-06-02T00:00:00.000Z,2004-06-03T00:00:00.000Z
2004-06-03T00:00:00.000Z,84,2004-06-03T00:00:00.000Z,2004-06-04T00:00:00.000Z
2004-06-04T00:00:00.000Z,83,2004-06-04T00:00:00.000Z,2004-06-05T00:00:00.000Z
2004-06-05T00:00:00.000Z,82,2004-06-05T00:00:00.000Z,2004-06-06T00:00:00.000Z
2004-06-06T00:00:00.000Z,58,2004-06-06T00:00:00.000Z,2004-06-07T00:00:00.000Z
2004-06-07T00:00:00.000Z,0,2004-06-07T00:00:00.000Z,2004-06-08T00:00:00.000Z
2004-06-08T00:00:00.000Z,98,2004-06-08T00:00:00.000Z,2004-06-09T00:00:00.000Z
2004-06-09T00:00:00.000Z,81,2004-06-09T00:00:00.000Z,2004-06-10T00:00:00.000Z
2004-06-10T00:00:00.000Z,87,2004-06-10T00:00:00.000Z,2004-06-11T00:00:00.000Z
2004-06-11T00:00:00.000Z,95,2004-06-11T00:00:00.000Z,2004-06-12T00:00:00.000Z
2004-06-12T00:00:00.000Z,75,2004-06-12T00:00:00.000Z,2004-06-13T00:00:00.000Z
2004-06-13T00:00:00.000Z,91,2004-06-13T00:00:00.000Z,2004-06-14T00:00:00.000Z
2004-06-14T00:00:00.000Z,72,2004-06-14T00:00:00.000Z,2004-06-15T00:00:00.000Z
2004-06-15T00:00:00.000Z,86,2004-06-15T00:00:00.000Z,2004-06-16T00:00:00.000Z
2004-06-16T00:00:00.000Z,97,2004-06-16T00:00:00.000Z,2004-06-17T00:00:00.000Z
2004-06-17T00:00:00.000Z,95,2004-06-17T00:00:00.000Z,2004-06-18T00:00:00.000Z
2004-06-18T00:00:00.000Z,106,2004-06-18T00:00:00.000Z,2004-06-19T00:00:00.000Z
2004-06-19T00:00:00.000Z,84,2004-06-19T00:00:00.000Z,2004-06-20T00:00:00.000Z
2004-06-20T00:00:00.000Z,103,2004-06-20T00:00:00.000Z,2004-06-21T00:00:00.000Z
2004-06-21T00:00:00.000Z,102,2004-06-21T00:00:00.000Z,2004-06-22T00:00:00.000Z
2004-06-22T00:00:00.000Z,107,2004-06-22T00:00:00.000Z,2004-06-23T00:00:00.000Z
2004-06-23T00:00:00.000Z,114,2004-06-23T00:00:00.000Z,2004-06-24T00:00:00.000Z
2004-06-24T00:00:00.000Z,105,2004-06-24T00:00:00.000Z,2004-06-25T00:00:00.000Z
2004-06-25T00:00:00.000Z,84,2004-06-25T00:00:00.000Z,2004-06-26T00:00:00.000Z
2004-06-26T00:00:00.000Z,93,2004-06-26T00:00:00.000Z,2004-06-27T00:00:00.000Z
2004-06-27T00:00:00.000Z,89,2004-06-27T00:00:00.000Z,2004-06-28T00:00:00.000Z
2004-06-28T00:00:00.000Z,101,2004-06-28T00:00:00.000Z,2004-06-29T00:00:00.000Z
2004-06-29T00:00:00.000Z,112,2004-06-29T00:00:00.000Z,2004-06-30T00:00:00.000Z
2004-06-30T00:00:00.000Z,103,2004-06-30T00:00:00.000Z,2004-07-01T00:00:00.000Z
2004-07-01T00:00:00.000Z,108,2004-07-01T00:00:00.000Z,2004-07-02T00:00:00.000Z
2004-07-02T00:00:00.000Z,116,2004-07-02T00:00:00.000Z,2004-07-03T00:00:00.000Z
2004-07-03T00:00:00.000Z,81,2004-07-03T00:00:00.000Z,2004-07-04T00:00:00.000Z
2004-07-04T00:00:00.000Z,107,2004-07-04T00:00:00.000Z,2004-07-05T00:00:00.000Z
2004-07-05T00:00:00.000Z,96,2004-07-05T00:00:00.000Z,2004-07-06T00:00:00.000Z
2004-07-06T00:00:00.000Z,98,2004-07-06T00:00:00.000Z,2004-07-07T00:00:00.000Z
2004-07-07T00:00:00.000Z,95,2004-07-07T00:00:00.000Z,2004-07-08T00:00:00.000Z
2004-07-08T00:00:00.000Z,82,2004-07-08T00:00:00.000Z,2004-07-09T00:00:00.000Z
2004-07-09T00:00:00.000Z,109,2004-07-09T00:00:00.000Z,2004-07-10T00:00:00.000Z
2004-07-10T00:00:00.000Z,78,2004-07-10T00:00:00.000Z,2004-07-11T00:00:00.000Z
2004-07-11T00:00:00.000Z,88,2004-07-11T00:00:00.000Z,2004-07-12T00:00:00.000Z
2004-07-12T00:00:00.000Z,101,2004-07-12T00:00:00.000Z,2004-07-13T00:00:00.000Z
2004-07-13T00:00:00.000Z,110,2004-07-13T00:00:00.000Z,2004-07-14T00:00:00.000Z
2004-07-14T00:00:00.000Z,91,2004-07-14T00:00:00.000Z,2004-07-15T00:00:00.000Z
2004-07-15T00:00:00.000Z,96,2004-07-15T00:00:00.000Z,2004-07-16T00:00:00.000Z
2004-07-16T00:00:00.000Z,103,2004-07-16T00:00:00.000Z,2004-07-17T00:00:00.000Z
2004-07-17T00:00:00.000Z,95,2004-07-17T00:00:00.000Z,2004-07-18T00:00:00.000Z
2004-07-18T00:00:00.000Z,110,2004-07-18T00:00:00.000Z,2004-07-19T00:00:00.000Z
2004-07-19T00:00:00.000Z,97,2004-07-19T00:00:00.000Z,2004-07-20T00:00:00.000Z
2004-07-20T00:00:00.000Z,104,2004-07-20T00:00:00.000Z,2004-07-21T00:00:00.000Z
2004-07-21T00:00:00.000Z,92,2004-07-21T00:00:00.000Z,2004-07-22T00:00:00.000Z
2004-07-22T00:00:00.000Z,101,2004-07-22T00:00:00.000Z,2004-07-23T00:00:00.000Z
2004-07-23T00:00:00.000Z,100,2004-07-23T00:00:00.000Z,2004-07-24T00:00:00.000Z
2004-07-24T00:00:00.000Z,85,2004-07-24T00:00:00.000Z,2004-07-25T00:00:00.000Z
2004-07-25T00:00:00.000Z,87,2004-07-25T00:00:00.000Z,2004-07-26T00:00:00.000Z
2004-07-26T00:00:00.000Z,103,2004-07-26T00:00:00.000Z,2004-07-27T00:00:00.000Z
2004-07-27T00:00:00.000Z,83,2004-07-27T00:00:00.000Z,2004-07-28T00:00:00.000Z
2004-07-28T00:00:00.000Z,78,2004-07-28T00:00:00.000Z,2004-07-29T00:00:00.000Z
2004-07-29T00:00:00.000Z,87,2004-07-29T00:00:00.000Z,2004-07-30T00:00:00.000Z
2004-07-30T00:00:00.000Z,85,2004-07-30T00:00:00.000Z,2004-07-31T00:00:00.000Z
2004-07-31T00:00:00.000Z,72,2004-07-31T00:00:00.000Z,2004-08-01T00:00:00.000Z
2004-08-01T00:00:00.000Z,71,2004-08-01T00:00:00.000Z,2004-08-02T00:00:00.000Z
2004-08-02T00:00:00.000Z,88,2004-08-02T00:00:00.000Z,2004-08-03T00:00:00.000Z
2004-08-03T00:00:00.000Z,88,2004-08-03T00:00:00.000Z,2004-08-04T00:00:00.000Z
2004-08-04T00:00:00.000Z,79,2004-08-04T00:00:00.000Z,2004-08-05T00:00:00.000Z
2004-08-05T00:00:00.000Z,92,2004-08-05T00:00:00.000Z,2004-08-06T00:00:00.000Z
2004-08-06T00:00:00.000Z,94,2004-08-06T00:00:00.000Z,2004-08-07T00:00:00.000Z
2004-08-07T00:00:00.000Z,88,2004-08-07T00:00:00.000Z,2004-08-08T00:00:00.000Z
2004-08-08T00:00:00.000Z,109,2004-08-08T00:00:00.000Z,2004-08-09T00:00:00.000Z
2004-08-09T00:00:00.000Z,108,2004-08-09T00:00:00.000Z,2004-08-10T00:00:00.000Z
2004-08-10T00:00:00.000Z,119,2004-08-10T00:00:00.000Z,2004-08-11T00:00:00.000Z
2004-08-11T00:00:00.000Z,116,2004-08-11T00:00:00.000Z,2004-08-12T00:00:00.000Z
2004-08-12T00:00:00.000Z,109,2004-08-12T00:00:00.000Z,2004-08-13T00:00:00.000Z
2004-08-13T00:00:00.000Z,122,2004-08-13T00:00:00.000Z,2004-08-14T00:00:00.000Z
2004-08-14T00:00:00.000Z,97,2004-08-14T00:00:00.000Z,2004-08-15T00:00:00.000Z
2004-08-15T00:00:00.000Z,92,2004-08-15T00:00:00.000Z,2004-08-16T00:00:00.000Z
2004-08-16T00:00:00.000Z,112,2004-08-16T00:00:00.000Z,2004-08-17T00:00:00.000Z
2004-08-17T00:00:00.000Z,90,2004-08-17T00:00:00.000Z,2004-08-18T00:00:00.000Z
2004-08-18T00:00:00.000Z,106,2004-08-18T00:00:00.000Z,2004-08-19T00:00:00.000Z
2004-08-19T00:00:00.000Z,108,2004-08-19T00:00:00.000Z,2004-08-20T00:00:00.000Z
2004-08-20T00:00:00.000Z,102,2004-08-20T00:00:00.000Z,2004-08-21T00:00:00.000Z
2004-08-21T00:00:00.000Z,87,2004-08-21T00:00:00.000Z,2004-08-22T00:00:00.000Z
2004-08-22T00:00:00.000Z,87,2004-08-22T00:00:00.000Z,2004-08-23T00:00:00.000Z
2004-08-23T00:00:00.000Z,99,2004-08-23T00:00:00.000Z,2004-08-24T00:00:00.000Z
2004-08-24T00:00:00.000Z,114,2004-08-24T00:00:00.000Z,2004-08-25T00:00:00.000Z
2004-08-25T00:00:00.000Z,108,2004-08-25T00:00:00.000Z,2004-08-26T00:00:00.000Z
2004-08-26T00:00:00.000Z,92,2004-08-26T00:00:00.000Z,2004-08-27T00:00:00.000Z
2004-08-27T00:00:00.000Z,121,2004-08-27T00:00:00.000Z,2004-08-28T00:00:00.000Z
2004-08-28T00:00:00.000Z,92,2004-08-28T00:00:00.000Z,2004-08-29T00:00:00.000Z
2004-08-29T00:00:00.000Z,124,2004-08-29T00:00:00.000Z,2004-08-30T00:00:00.000Z
2004-08-30T00:00:00.000Z,138,2004-08-30T00:00:00.000Z,2004-08-31T00:00:00.000Z
2004-08-31T00:00:00.000Z,112,2004-08-31T00:00:00.000Z,2004-09-01T00:00:00.000Z
2004-09-01T00:00:00.000Z,119,2004-09-01T00:00:00.000Z,2004-09-02T00:00:00.000Z
2004-09-02T00:00:00.000Z,115,2004-09-02T00:00:00.000Z,2004-09-03T00:00:00.000Z
2004-09-03T00:00:00.000Z,128,2004-09-03T00:00:00.000Z,2004-09-04T00:00:00.000Z
2004-09-04T00:00:00.000Z,126,2004-09-04T00:00:00.000Z,2004-09-05T00:00:00.000Z
2004-09-05T00:00:00.000Z,126,2004-09-05T00:00:00.000Z,2004-09-06T00:00:00.000Z
2004-09-06T00:00:00.000Z,116,2004-09-06T00:00:00.000Z,2004-09-07T00:00:00.000Z
2004-09-07T00:00:00.000Z,119,2004-09-07T00:00:00.000Z,2004-09-08T00:00:00.000Z
2004-09-08T00:00:00.000Z,122,2004-09-08T00:00:00.000Z,2004-09-09T00:00:00.000Z
2004-09-09T00:00:00.000Z,118,2004-09-09T00:00:00.000Z,2004-09-10T00:00:00.000Z
2004-09-10T00:00:00.000Z,107,2004-09-10T00:00:00.000Z,2004-09-11T00:00:00.000Z
2004-09-11T00:00:00.000Z,121,2004-09-11T00:00:00.000Z,2004-09-12T00:00:00.000Z
2004-09-12T00:00:00.000Z,123,2004-09-12T00:00:00.000Z,2004-09-13T00:00:00.000Z
2004-09-13T00:00:00.000Z,128,2004-09-13T00:00:00.000Z,2004-09-14T00:00:00.000Z
2004-09-14T00:00:00.000Z,126,2004-09-14T00:00:00.000Z,2004-09-15T00:00:00.000Z
