creation_year	parent_page_title	year	revid	num_ills_that_year
2008.0	Wikipedia:Vermeide hohle Phrasen	2015	5	5
2008.0	Wikipedia:Vermeide hohle Phrasen	2019	1	5
2009.0	Portal:Hund/Leitlinien	2009	22	1
2009.0	Portal:Hund/Leitlinien	2010	10	1
2009.0	Portal:Hund/Leitlinien	2012	4	1
2009.0	Portal:Hund/Leitlinien	2013	1	1
2009.0	Portal:Hund/Leitlinien	2015	1	1
2009.0	Portal:Wirtschaft/Richtlinien	2009	7	1
2009.0	Portal:Wirtschaft/Richtlinien	2010	3	1
2009.0	Portal:Wirtschaft/Richtlinien	2018	1	1
2009.0	Wikipedia:Meinungsbilder/Regelungen	2009	4	1
2009.0	Wikipedia:Meinungsbilder/Regelungen	2010	19	1
2009.0	Wikipedia:Meinungsbilder/Regelungen	2011	49	1
2009.0	Wikipedia:Meinungsbilder/Regelungen	2012	7	1
2009.0	Wikipedia:Meinungsbilder/Regelungen	2013	2	1
2009.0	Wikipedia:Meinungsbilder/Regelungen	2014	7	1
2009.0	Wikipedia:Meinungsbilder/Regelungen	2015	8	1
2009.0	Wikipedia:Meinungsbilder/Regelungen	2016	5	1
2009.0	Wikipedia:Meinungsbilder/Regelungen	2019	7	1
2009.0	Wikipedia:Meinungsbilder/Regelungen	2020	1	1
2009.0	Wikipedia:Redaktion Film und Fernsehen/Richtlinien	2009	58	1
2009.0	Wikipedia:Redaktion Film und Fernsehen/Richtlinien	2010	30	1
2009.0	Wikipedia:Redaktion Film und Fernsehen/Richtlinien	2011	8	1
2009.0	Wikipedia:Redaktion Film und Fernsehen/Richtlinien	2012	9	1
2009.0	Wikipedia:Redaktion Film und Fernsehen/Richtlinien	2013	30	1
2009.0	Wikipedia:Redaktion Film und Fernsehen/Richtlinien	2014	13	1
2009.0	Wikipedia:Redaktion Film und Fernsehen/Richtlinien	2015	30	1
2009.0	Wikipedia:Redaktion Film und Fernsehen/Richtlinien	2016	4	1
2009.0	Wikipedia:Redaktion Film und Fernsehen/Richtlinien	2017	25	1
2009.0	Wikipedia:Redaktion Film und Fernsehen/Richtlinien	2018	14	1
2009.0	Wikipedia:Redaktion Film und Fernsehen/Richtlinien	2019	6	1
2009.0	Wikipedia:Redaktion Film und Fernsehen/Richtlinien	2020	1	1
2009.0	Wikipedia:Redaktion Musik/Leitfaden Musikartikel	2009	20	2
2009.0	Wikipedia:Redaktion Musik/Leitfaden Musikartikel	2010	17	2
2009.0	Wikipedia:Redaktion Musik/Leitfaden Musikartikel	2011	24	2
2009.0	Wikipedia:Redaktion Musik/Leitfaden Musikartikel	2012	15	2
2009.0	Wikipedia:Redaktion Musik/Leitfaden Musikartikel	2013	6	2
2009.0	Wikipedia:Redaktion Musik/Leitfaden Musikartikel	2014	14	3
2009.0	Wikipedia:Redaktion Musik/Leitfaden Musikartikel	2015	10	3
2009.0	Wikipedia:Redaktion Musik/Leitfaden Musikartikel	2016	1	3
2009.0	Wikipedia:Redaktion Musik/Leitfaden Musikartikel	2017	9	3
2009.0	Wikipedia:Redaktion Musik/Leitfaden Musikartikel	2018	1	3
2009.0	Wikipedia:Redaktion Musik/Leitfaden Musikartikel	2019	29	3
2009.0	Wikipedia:Redaktion Musik/Leitfaden Musikartikel	2020	2	3
2009.0	Wikipedia:Richtlinien Comics	2009	4	2
2009.0	Wikipedia:Richtlinien Comics	2010	1	2
2009.0	Wikipedia:Richtlinien Comics	2011	5	2
2009.0	Wikipedia:Richtlinien Comics	2012	7	2
2009.0	Wikipedia:Richtlinien Comics	2014	4	2
2009.0	Wikipedia:Richtlinien bildende Kunst	2009	51	2
2009.0	Wikipedia:Richtlinien bildende Kunst	2010	98	2
2009.0	Wikipedia:Richtlinien bildende Kunst	2011	24	2
2009.0	Wikipedia:Richtlinien bildende Kunst	2012	18	3
2009.0	Wikipedia:Richtlinien bildende Kunst	2013	23	3
2009.0	Wikipedia:Richtlinien bildende Kunst	2014	3	3
2009.0	Wikipedia:Richtlinien bildende Kunst	2015	9	3
2009.0	Wikipedia:Richtlinien bildende Kunst	2016	2	3
2009.0	Wikipedia:Richtlinien bildende Kunst	2017	10	3
2009.0	Wikipedia:Richtlinien bildende Kunst	2018	11	3
2009.0	Wikipedia:Richtlinien bildende Kunst	2019	210	3
2009.0	Wikipedia:Richtlinien bildende Kunst	2020	10	3
2010.0	Wikipedia:Redaktion Musik/Leitfaden Musikartikel/Musikalische Werke	2010	146	1
2010.0	Wikipedia:Redaktion Musik/Leitfaden Musikartikel/Musikalische Werke	2011	28	1
2010.0	Wikipedia:Redaktion Musik/Leitfaden Musikartikel/Musikalische Werke	2012	1	1
2010.0	Wikipedia:Redaktion Musik/Leitfaden Musikartikel/Musikalische Werke	2013	18	1
2010.0	Wikipedia:Redaktion Musik/Leitfaden Musikartikel/Musikalische Werke	2014	14	1
2010.0	Wikipedia:Redaktion Musik/Leitfaden Musikartikel/Musikalische Werke	2015	5	1
2010.0	Wikipedia:Redaktion Musik/Leitfaden Musikartikel/Musikalische Werke	2016	2	1
2010.0	Wikipedia:Redaktion Musik/Leitfaden Musikartikel/Musikalische Werke	2017	3	1
2010.0	Wikipedia:Redaktion Musik/Leitfaden Musikartikel/Musikalische Werke	2018	2	1
2010.0	Wikipedia:Redaktion Musik/Leitfaden Musikartikel/Musikalische Werke	2019	1	1
2010.0	Wikipedia:Redaktion Recht/Richtlinien	2010	99	1
2010.0	Wikipedia:Redaktion Recht/Richtlinien	2011	35	1
2010.0	Wikipedia:Redaktion Recht/Richtlinien	2012	26	1
2010.0	Wikipedia:Redaktion Recht/Richtlinien	2013	16	1
2010.0	Wikipedia:Redaktion Recht/Richtlinien	2014	7	1
2010.0	Wikipedia:Redaktion Recht/Richtlinien	2015	5	1
2010.0	Wikipedia:Redaktion Recht/Richtlinien	2016	6	1
2010.0	Wikipedia:Redaktion Recht/Richtlinien	2017	2	1
2010.0	Wikipedia:Redaktion Recht/Richtlinien	2018	4	1
2010.0	Wikipedia:Redaktion Recht/Richtlinien	2019	17	1
2010.0	Wikipedia:Redaktion Recht/Richtlinien	2020	1	1
2010.0	Wikipedia:Richtlinien Physik	2010	312	1
2010.0	Wikipedia:Richtlinien Physik	2011	135	1
2010.0	Wikipedia:Richtlinien Physik	2012	327	1
2010.0	Wikipedia:Richtlinien Physik	2013	282	1
2010.0	Wikipedia:Richtlinien Physik	2014	101	1
2010.0	Wikipedia:Richtlinien Physik	2015	77	1
2010.0	Wikipedia:Richtlinien Physik	2016	4	1
2010.0	Wikipedia:Richtlinien Physik	2017	42	1
2010.0	Wikipedia:Richtlinien Physik	2018	31	1
2010.0	Wikipedia:Richtlinien Physik	2019	41	1
2010.0	Wikipedia:Richtlinien Physik	2020	23	1
2010.0	Wikipedia:Spaltensatz	2010	23	1
2010.0	Wikipedia:Spaltensatz	2011	16	1
2010.0	Wikipedia:Spaltensatz	2013	5	1
2010.0	Wikipedia:Spaltensatz	2014	8	1
2010.0	Wikipedia:Spaltensatz	2015	8	1
2010.0	Wikipedia:Spaltensatz	2016	6	1
2010.0	Wikipedia:Spaltensatz	2017	8	1
2010.0	Wikipedia:Spaltensatz	2018	2	1
2010.0	Wikipedia:Spaltensatz	2019	4	1
2011.0	Wikipedia:Namenskonventionen/Albanische Eigennamen	2011	16	1
2011.0	Wikipedia:Namenskonventionen/Albanische Eigennamen	2012	1	1
2011.0	Wikipedia:Namenskonventionen/Albanische Eigennamen	2013	2	1
2011.0	Wikipedia:Namenskonventionen/Albanische Eigennamen	2015	1	1
2011.0	Wikipedia:Namenskonventionen/Albanische Eigennamen	2016	2	1
2011.0	Wikipedia:Namenskonventionen/Albanische Eigennamen	2017	1	1
2011.0	Wikipedia:Namenskonventionen/Albanische Eigennamen	2019	1	1
2011.0	Wikipedia:Namenskonventionen/Rumänisch	2011	16	1
2011.0	Wikipedia:Namenskonventionen/Rumänisch	2012	1	1
2011.0	Wikipedia:Namenskonventionen/Rumänisch	2017	4	1
2012.0	Wikipedia:Hauptseite/Schon gewusst/Teaser	2012	46	2
2012.0	Wikipedia:Hauptseite/Schon gewusst/Teaser	2013	12	2
2012.0	Wikipedia:Hauptseite/Schon gewusst/Teaser	2014	2	2
2012.0	Wikipedia:Hauptseite/Schon gewusst/Teaser	2015	31	2
2012.0	Wikipedia:Hauptseite/Schon gewusst/Teaser	2016	5	2
2012.0	Wikipedia:Hauptseite/Schon gewusst/Teaser	2017	1	2
2014.0	Wikipedia:Nichtdiskriminierung	2014	25	1
2015.0	Portal:Bergbau/Namenskonventionen	2015	35	1
2015.0	Portal:Bergbau/Namenskonventionen	2019	3	1
2015.0	Portal:Bergbau/Namenskonventionen	2020	14	1
2016.0	Wikipedia:Namenskonventionen/Usbekisch	2016	3	1
2016.0	Wikipedia:Namenskonventionen/Usbekisch	2017	1	1
2017.0	Portal:Antarktis/Konventionen	2017	1	1
2017.0	Portal:Antarktis/Konventionen	2019	1	1
