creation_year	parent_page_title	year	revid	num_ills_that_year
2004	Wikipedia:Esta página está protegida	2009	6	5
2004	Wikipedia:Esta página está protegida	2010	5	5
2004	Wikipedia:Esta página está protegida	2011	2	5
2004	Wikipedia:Esta página está protegida	2013	3	5
2004	Wikipedia:Esta página está protegida	2015	5	5
2004	Wikipedia:Esta página está protegida	2016	1	5
2004	Wikipedia:Esta página está protegida	2018	8	5
2004	Wikipedia:Esta página está protegida	2019	1	5
2004	Wikipedia:Etiqueta	2004	25	4
2004	Wikipedia:Etiqueta	2005	16	4
2004	Wikipedia:Etiqueta	2006	23	4
2004	Wikipedia:Etiqueta	2007	44	4
2004	Wikipedia:Etiqueta	2008	29	5
2004	Wikipedia:Etiqueta	2009	20	5
2004	Wikipedia:Etiqueta	2010	9	5
2004	Wikipedia:Etiqueta	2011	9	5
2004	Wikipedia:Etiqueta	2012	13	5
2004	Wikipedia:Etiqueta	2013	5	5
2004	Wikipedia:Etiqueta	2018	3	5
2004	Wikipedia:Etiqueta	2020	2	5
2004	Wikipedia:Para bibliotecarios	2004	11	1
2004	Wikipedia:Para bibliotecarios	2005	7	1
2004	Wikipedia:Para bibliotecarios	2006	7	1
2004	Wikipedia:Para bibliotecarios	2007	3	1
2004	Wikipedia:Para bibliotecarios	2008	3	1
2004	Wikipedia:Para bibliotecarios	2009	5	1
2004	Wikipedia:Para bibliotecarios	2010	3	1
2004	Wikipedia:Para bibliotecarios	2011	4	1
2004	Wikipedia:Para bibliotecarios	2012	5	1
2004	Wikipedia:Para bibliotecarios	2013	11	1
2004	Wikipedia:Para bibliotecarios	2015	1	1
2004	Wikipedia:Para bibliotecarios	2018	1	1
2004	Wikipedia:Política de consultas	2004	3	1
2004	Wikipedia:Política de consultas	2005	6	1
2004	Wikipedia:Política de consultas	2007	2	1
2004	Wikipedia:Política de consultas	2008	8	1
2004	Wikipedia:Política de consultas	2009	1	1
2004	Wikipedia:Política de consultas	2010	6	1
2004	Wikipedia:Política de consultas	2012	2	1
2004	Wikipedia:Política de consultas	2015	2	1
2004	Wikipedia:Política de consultas	2016	2	1
2004	Wikipedia:Política de consultas	2018	4	1
2004	Wikipedia:Política de consultas	2019	3	1
2004	Wikipedia:Política de consultas	2020	1	1
2004	Wikipedia:Política de protección	2004	14	4
2004	Wikipedia:Política de protección	2005	17	4
2004	Wikipedia:Política de protección	2006	21	4
2004	Wikipedia:Política de protección	2007	25	4
2004	Wikipedia:Política de protección	2008	19	4
2004	Wikipedia:Política de protección	2009	17	4
2004	Wikipedia:Política de protección	2010	10	4
2004	Wikipedia:Política de protección	2011	9	4
2004	Wikipedia:Política de protección	2012	6	4
2004	Wikipedia:Política de protección	2013	5	4
2004	Wikipedia:Política de protección	2016	1	4
2004	Wikipedia:Política de protección	2017	6	4
2004	Wikipedia:Política de protección	2019	5	5
2004	Wikipedia:Política de protección	2020	1	5
2004	Wikipedia:Política de uso de imágenes	2004	39	4
2004	Wikipedia:Política de uso de imágenes	2005	14	5
2004	Wikipedia:Política de uso de imágenes	2006	25	5
2004	Wikipedia:Política de uso de imágenes	2007	23	5
2004	Wikipedia:Política de uso de imágenes	2008	23	5
2004	Wikipedia:Política de uso de imágenes	2009	9	5
2004	Wikipedia:Política de uso de imágenes	2010	16	5
2004	Wikipedia:Política de uso de imágenes	2011	6	5
2004	Wikipedia:Política de uso de imágenes	2012	18	5
2004	Wikipedia:Política de uso de imágenes	2013	10	5
2004	Wikipedia:Política de uso de imágenes	2014	4	5
2004	Wikipedia:Política de uso de imágenes	2015	1	5
2004	Wikipedia:Política de uso de imágenes	2016	3	5
2004	Wikipedia:Política de uso de imágenes	2017	5	5
2004	Wikipedia:Política de uso de imágenes	2018	8	5
2004	Wikipedia:Política de uso de imágenes	2019	2	5
2004	Wikipedia:Política de uso de imágenes	2020	14	5
2004	Wikipedia:Votaciones	2004	295	3
2004	Wikipedia:Votaciones	2005	204	4
2004	Wikipedia:Votaciones	2006	223	5
2004	Wikipedia:Votaciones	2007	294	5
2004	Wikipedia:Votaciones	2008	133	5
2004	Wikipedia:Votaciones	2009	68	5
2004	Wikipedia:Votaciones	2010	66	5
2004	Wikipedia:Votaciones	2011	55	5
2004	Wikipedia:Votaciones	2012	90	5
2004	Wikipedia:Votaciones	2013	49	5
2004	Wikipedia:Votaciones	2014	75	5
2004	Wikipedia:Votaciones	2015	75	5
2004	Wikipedia:Votaciones	2016	51	5
2004	Wikipedia:Votaciones	2017	34	5
2004	Wikipedia:Votaciones	2018	84	5
2004	Wikipedia:Votaciones	2019	35	5
2004	Wikipedia:Votaciones	2020	42	5
2005	Wikipedia:Artículos sin relevancia aparente	2005	12	2
2005	Wikipedia:Artículos sin relevancia aparente	2006	32	4
2005	Wikipedia:Artículos sin relevancia aparente	2007	55	4
2005	Wikipedia:Artículos sin relevancia aparente	2008	43	4
2005	Wikipedia:Artículos sin relevancia aparente	2009	33	4
2005	Wikipedia:Artículos sin relevancia aparente	2010	41	4
2005	Wikipedia:Artículos sin relevancia aparente	2011	6	4
2005	Wikipedia:Artículos sin relevancia aparente	2012	23	5
2005	Wikipedia:Artículos sin relevancia aparente	2013	7	5
2005	Wikipedia:Artículos sin relevancia aparente	2014	9	5
2005	Wikipedia:Artículos sin relevancia aparente	2015	18	5
2005	Wikipedia:Artículos sin relevancia aparente	2016	14	5
2005	Wikipedia:Artículos sin relevancia aparente	2017	11	5
2005	Wikipedia:Artículos sin relevancia aparente	2018	11	5
2005	Wikipedia:Artículos sin relevancia aparente	2019	16	5
2005	Wikipedia:Artículos sin relevancia aparente	2020	6	5
2005	Wikipedia:Autobiografía	2005	6	4
2005	Wikipedia:Autobiografía	2006	12	4
2005	Wikipedia:Autobiografía	2007	2	5
2005	Wikipedia:Autobiografía	2008	5	5
2005	Wikipedia:Autobiografía	2009	8	5
2005	Wikipedia:Autobiografía	2010	25	5
2005	Wikipedia:Autobiografía	2011	3	5
2005	Wikipedia:Autobiografía	2012	7	5
2005	Wikipedia:Autobiografía	2013	3	5
2005	Wikipedia:Autobiografía	2014	1	5
2005	Wikipedia:Autobiografía	2017	1	5
2005	Wikipedia:Autobiografía	2018	1	5
2005	Wikipedia:Contextualizar	2005	16	1
2005	Wikipedia:Contextualizar	2006	56	1
2005	Wikipedia:Contextualizar	2007	48	1
2005	Wikipedia:Contextualizar	2008	38	1
2005	Wikipedia:Contextualizar	2009	30	1
2005	Wikipedia:Contextualizar	2010	20	1
2005	Wikipedia:Contextualizar	2011	16	1
2005	Wikipedia:Contextualizar	2012	5	1
2005	Wikipedia:Contextualizar	2014	1	1
2005	Wikipedia:Contextualizar	2016	2	1
2005	Wikipedia:Contextualizar	2018	2	1
2005	Wikipedia:Contextualizar	2019	3	1
2005	Wikipedia:Estructura de un artículo	2005	7	4
2005	Wikipedia:Estructura de un artículo	2006	36	4
2005	Wikipedia:Estructura de un artículo	2007	26	4
2005	Wikipedia:Estructura de un artículo	2008	43	4
2005	Wikipedia:Estructura de un artículo	2009	58	4
2005	Wikipedia:Estructura de un artículo	2010	40	4
2005	Wikipedia:Estructura de un artículo	2011	34	5
2005	Wikipedia:Estructura de un artículo	2012	20	5
2005	Wikipedia:Estructura de un artículo	2013	66	5
2005	Wikipedia:Estructura de un artículo	2014	54	5
2005	Wikipedia:Estructura de un artículo	2015	13	5
2005	Wikipedia:Estructura de un artículo	2016	6	5
2005	Wikipedia:Estructura de un artículo	2017	17	5
2005	Wikipedia:Estructura de un artículo	2018	3	5
2005	Wikipedia:Estructura de un artículo	2019	28	5
2005	Wikipedia:Estructura de un artículo	2020	13	5
2005	Wikipedia:Manual de estilo/Artículos relacionados con Japón	2005	7	4
2005	Wikipedia:Manual de estilo/Artículos relacionados con Japón	2006	31	4
2005	Wikipedia:Manual de estilo/Artículos relacionados con Japón	2007	10	4
2005	Wikipedia:Manual de estilo/Artículos relacionados con Japón	2008	10	4
2005	Wikipedia:Manual de estilo/Artículos relacionados con Japón	2009	6	4
2005	Wikipedia:Manual de estilo/Artículos relacionados con Japón	2010	6	4
2005	Wikipedia:Manual de estilo/Artículos relacionados con Japón	2011	5	4
2005	Wikipedia:Manual de estilo/Artículos relacionados con Japón	2012	3	4
2005	Wikipedia:Manual de estilo/Artículos relacionados con Japón	2013	4	4
2005	Wikipedia:Manual de estilo/Artículos relacionados con Japón	2014	3	4
2005	Wikipedia:Manual de estilo/Artículos relacionados con Japón	2015	8	4
2005	Wikipedia:Manual de estilo/Artículos relacionados con Japón	2017	1	4
2005	Wikipedia:Manual de estilo/Artículos relacionados con Japón	2018	1	4
2005	Wikipedia:Manual de estilo/Artículos relacionados con Japón	2019	3	4
2005	Wikipedia:Manual de estilo/Artículos relacionados con Japón	2020	1	4
2005	Wikipedia:No morder a los novatos	2005	9	5
2005	Wikipedia:No morder a los novatos	2006	13	5
2005	Wikipedia:No morder a los novatos	2007	29	5
