creation_year	parent_page_title	year	revid	num_ills_that_year
2003.0	Wikipedia:No personal attacks	2013	163	5
2003.0	Wikipedia:No personal attacks	2014	602	5
2003.0	Wikipedia:No personal attacks	2015	83	5
2003.0	Wikipedia:No personal attacks	2016	193	5
2003.0	Wikipedia:No personal attacks	2017	76	5
2003.0	Wikipedia:No personal attacks	2018	85	5
2003.0	Wikipedia:No personal attacks	2019	216	5
2003.0	Wikipedia:No personal attacks	2020	146	5
2003.0	Wikipedia:Non-free content	2003	1	2
2003.0	Wikipedia:Non-free content	2004	125	2
2003.0	Wikipedia:Non-free content	2005	354	2
2003.0	Wikipedia:Non-free content	2006	4164	3
2003.0	Wikipedia:Non-free content	2007	9626	4
2003.0	Wikipedia:Non-free content	2008	4669	4
2003.0	Wikipedia:Non-free content	2009	2693	4
2003.0	Wikipedia:Non-free content	2010	2425	4
2003.0	Wikipedia:Non-free content	2011	3526	4
2003.0	Wikipedia:Non-free content	2012	1252	4
2003.0	Wikipedia:Non-free content	2013	2025	4
2003.0	Wikipedia:Non-free content	2014	1189	4
2003.0	Wikipedia:Non-free content	2015	418	4
2003.0	Wikipedia:Non-free content	2016	787	4
2003.0	Wikipedia:Non-free content	2017	643	4
2003.0	Wikipedia:Non-free content	2018	536	4
2003.0	Wikipedia:Non-free content	2019	414	4
2003.0	Wikipedia:Non-free content	2020	722	4
2003.0	Wikipedia:Notability (people)	2003	21	1
2003.0	Wikipedia:Notability (people)	2004	20	2
2003.0	Wikipedia:Notability (people)	2005	57	2
2003.0	Wikipedia:Notability (people)	2006	413	2
2003.0	Wikipedia:Notability (people)	2007	1791	3
2003.0	Wikipedia:Notability (people)	2008	1301	3
2003.0	Wikipedia:Notability (people)	2009	1663	3
2003.0	Wikipedia:Notability (people)	2010	1700	4
2003.0	Wikipedia:Notability (people)	2011	942	4
2003.0	Wikipedia:Notability (people)	2012	899	5
2003.0	Wikipedia:Notability (people)	2013	883	5
2003.0	Wikipedia:Notability (people)	2014	841	5
2003.0	Wikipedia:Notability (people)	2015	691	5
2003.0	Wikipedia:Notability (people)	2016	1031	5
2003.0	Wikipedia:Notability (people)	2017	264	5
2003.0	Wikipedia:Notability (people)	2018	951	5
2003.0	Wikipedia:Notability (people)	2019	485	5
2003.0	Wikipedia:Notability (people)	2020	345	5
2003.0	Wikipedia:Ownership of content	2003	1	1
2003.0	Wikipedia:Ownership of content	2004	19	2
2003.0	Wikipedia:Ownership of content	2005	16	2
2003.0	Wikipedia:Ownership of content	2006	173	2
2003.0	Wikipedia:Ownership of content	2007	193	2
2003.0	Wikipedia:Ownership of content	2008	124	4
2003.0	Wikipedia:Ownership of content	2009	123	5
2003.0	Wikipedia:Ownership of content	2010	457	5
2003.0	Wikipedia:Ownership of content	2011	192	5
2003.0	Wikipedia:Ownership of content	2012	221	5
2003.0	Wikipedia:Ownership of content	2013	102	5
2003.0	Wikipedia:Ownership of content	2014	86	5
2003.0	Wikipedia:Ownership of content	2015	101	5
2003.0	Wikipedia:Ownership of content	2016	83	5
2003.0	Wikipedia:Ownership of content	2017	33	5
2003.0	Wikipedia:Ownership of content	2018	34	5
2003.0	Wikipedia:Ownership of content	2019	18	5
2003.0	Wikipedia:Ownership of content	2020	53	5
2003.0	Wikipedia:Please do not bite the newcomers	2003	11	1
2003.0	Wikipedia:Please do not bite the newcomers	2004	56	4
2003.0	Wikipedia:Please do not bite the newcomers	2005	78	5
2003.0	Wikipedia:Please do not bite the newcomers	2006	125	5
2003.0	Wikipedia:Please do not bite the newcomers	2007	231	5
2003.0	Wikipedia:Please do not bite the newcomers	2008	123	5
2003.0	Wikipedia:Please do not bite the newcomers	2009	163	5
2003.0	Wikipedia:Please do not bite the newcomers	2010	92	5
2003.0	Wikipedia:Please do not bite the newcomers	2011	68	5
2003.0	Wikipedia:Please do not bite the newcomers	2012	62	5
2003.0	Wikipedia:Please do not bite the newcomers	2013	56	5
2003.0	Wikipedia:Please do not bite the newcomers	2014	52	5
2003.0	Wikipedia:Please do not bite the newcomers	2015	61	5
2003.0	Wikipedia:Please do not bite the newcomers	2016	32	5
2003.0	Wikipedia:Please do not bite the newcomers	2017	66	5
2003.0	Wikipedia:Please do not bite the newcomers	2018	78	5
2003.0	Wikipedia:Please do not bite the newcomers	2019	33	5
2003.0	Wikipedia:Please do not bite the newcomers	2020	92	5
2003.0	Wikipedia:Preparing images for upload	2003	38	1
2003.0	Wikipedia:Preparing images for upload	2004	42	1
2003.0	Wikipedia:Preparing images for upload	2005	47	1
2003.0	Wikipedia:Preparing images for upload	2006	86	1
2003.0	Wikipedia:Preparing images for upload	2007	74	1
2003.0	Wikipedia:Preparing images for upload	2008	94	1
2003.0	Wikipedia:Preparing images for upload	2009	77	1
2003.0	Wikipedia:Preparing images for upload	2010	8	1
2003.0	Wikipedia:Preparing images for upload	2011	13	1
2003.0	Wikipedia:Preparing images for upload	2012	5	1
2003.0	Wikipedia:Preparing images for upload	2013	5	1
2003.0	Wikipedia:Preparing images for upload	2014	4	1
2003.0	Wikipedia:Preparing images for upload	2015	8	1
2003.0	Wikipedia:Preparing images for upload	2016	5	1
2003.0	Wikipedia:Preparing images for upload	2017	10	1
2003.0	Wikipedia:Preparing images for upload	2018	7	1
2003.0	Wikipedia:Preparing images for upload	2019	2	1
2003.0	Wikipedia:Preparing images for upload	2020	1	1
2003.0	Wikipedia:Protection policy	2003	9	2
2003.0	Wikipedia:Protection policy	2004	83	4
2003.0	Wikipedia:Protection policy	2005	150	4
2003.0	Wikipedia:Protection policy	2006	266	4
2003.0	Wikipedia:Protection policy	2007	1490	4
2003.0	Wikipedia:Protection policy	2008	1323	4
2003.0	Wikipedia:Protection policy	2009	977	4
2003.0	Wikipedia:Protection policy	2010	1295	4
2003.0	Wikipedia:Protection policy	2011	704	4
2003.0	Wikipedia:Protection policy	2012	520	4
2003.0	Wikipedia:Protection policy	2013	810	4
2003.0	Wikipedia:Protection policy	2014	444	4
2003.0	Wikipedia:Protection policy	2015	395	4
2003.0	Wikipedia:Protection policy	2016	621	4
2003.0	Wikipedia:Protection policy	2017	517	4
2003.0	Wikipedia:Protection policy	2018	428	4
2003.0	Wikipedia:Protection policy	2019	438	5
2003.0	Wikipedia:Protection policy	2020	469	5
2003.0	Wikipedia:Spam	2003	2	2
2003.0	Wikipedia:Spam	2004	69	2
2003.0	Wikipedia:Spam	2005	146	2
2003.0	Wikipedia:Spam	2006	575	2
2003.0	Wikipedia:Spam	2007	416	3
2003.0	Wikipedia:Spam	2008	296	3
2003.0	Wikipedia:Spam	2009	205	3
2003.0	Wikipedia:Spam	2010	96	3
2003.0	Wikipedia:Spam	2011	65	3
2003.0	Wikipedia:Spam	2012	78	3
2003.0	Wikipedia:Spam	2013	47	3
2003.0	Wikipedia:Spam	2014	25	3
2003.0	Wikipedia:Spam	2015	69	3
2003.0	Wikipedia:Spam	2016	20	3
2003.0	Wikipedia:Spam	2017	24	3
2003.0	Wikipedia:Spam	2018	30	3
2003.0	Wikipedia:Spam	2019	128	3
2003.0	Wikipedia:Spam	2020	54	3
2003.0	Wikipedia:Stand-alone lists	2003	28	1
2003.0	Wikipedia:Stand-alone lists	2004	15	1
2003.0	Wikipedia:Stand-alone lists	2005	18	1
2003.0	Wikipedia:Stand-alone lists	2006	36	1
2003.0	Wikipedia:Stand-alone lists	2007	105	1
2003.0	Wikipedia:Stand-alone lists	2008	135	1
2003.0	Wikipedia:Stand-alone lists	2009	216	1
2003.0	Wikipedia:Stand-alone lists	2010	301	1
2003.0	Wikipedia:Stand-alone lists	2011	188	1
2003.0	Wikipedia:Stand-alone lists	2012	258	1
2003.0	Wikipedia:Stand-alone lists	2013	175	1
2003.0	Wikipedia:Stand-alone lists	2014	194	1
2003.0	Wikipedia:Stand-alone lists	2015	288	1
2003.0	Wikipedia:Stand-alone lists	2016	54	1
2003.0	Wikipedia:Stand-alone lists	2017	58	1
2003.0	Wikipedia:Stand-alone lists	2018	117	1
2003.0	Wikipedia:Stand-alone lists	2019	62	1
2003.0	Wikipedia:Stand-alone lists	2020	47	1
2003.0	Wikipedia:User pages	2003	21	1
2003.0	Wikipedia:User pages	2004	103	3
2003.0	Wikipedia:User pages	2005	187	4
2003.0	Wikipedia:User pages	2006	872	5
2003.0	Wikipedia:User pages	2007	1177	5
2003.0	Wikipedia:User pages	2008	1085	5
2003.0	Wikipedia:User pages	2009	1124	5
2003.0	Wikipedia:User pages	2010	1301	5
2003.0	Wikipedia:User pages	2011	538	5
2003.0	Wikipedia:User pages	2012	955	5
2003.0	Wikipedia:User pages	2013	375	5
2003.0	Wikipedia:User pages	2014	483	5
2003.0	Wikipedia:User pages	2015	437	5
2003.0	Wikipedia:User pages	2016	909	5
2003.0	Wikipedia:User pages	2017	403	5
2003.0	Wikipedia:User pages	2018	181	5
2003.0	Wikipedia:User pages	2019	394	5
2003.0	Wikipedia:User pages	2020	159	5
2003.0	Wikipedia:Username policy	2003	252	1
2003.0	Wikipedia:Username policy	2004	115	2
2003.0	Wikipedia:Username policy	2005	165	4
2003.0	Wikipedia:Username policy	2006	1002	4
2003.0	Wikipedia:Username policy	2007	2500	4
2003.0	Wikipedia:Username policy	2008	969	4
2003.0	Wikipedia:Username policy	2009	1469	4
2003.0	Wikipedia:Username policy	2010	751	4
2003.0	Wikipedia:Username policy	2011	368	4
2003.0	Wikipedia:Username policy	2012	670	4
2003.0	Wikipedia:Username policy	2013	242	4
2003.0	Wikipedia:Username policy	2014	501	4
2003.0	Wikipedia:Username policy	2015	474	4
2003.0	Wikipedia:Username policy	2016	388	4
2003.0	Wikipedia:Username policy	2017	620	4
2003.0	Wikipedia:Username policy	2018	317	4
2003.0	Wikipedia:Username policy	2019	368	4
2003.0	Wikipedia:Username policy	2020	283	4
2003.0	Wikipedia:Verifiability	2003	47	1
2003.0	Wikipedia:Verifiability	2004	24	1
2003.0	Wikipedia:Verifiability	2005	796	3
2003.0	Wikipedia:Verifiability	2006	4784	5
2003.0	Wikipedia:Verifiability	2007	4469	5
2003.0	Wikipedia:Verifiability	2008	5493	5
2003.0	Wikipedia:Verifiability	2009	2734	5
2003.0	Wikipedia:Verifiability	2010	5617	5
2003.0	Wikipedia:Verifiability	2011	11416	5
2003.0	Wikipedia:Verifiability	2012	5964	5
2003.0	Wikipedia:Verifiability	2013	2273	5
2003.0	Wikipedia:Verifiability	2014	1207	5
2003.0	Wikipedia:Verifiability	2015	902	5
2003.0	Wikipedia:Verifiability	2016	1140	5
2003.0	Wikipedia:Verifiability	2017	3019	5
2003.0	Wikipedia:Verifiability	2018	403	5
2003.0	Wikipedia:Verifiability	2019	951	5
2003.0	Wikipedia:Verifiability	2020	1743	5
2004.0	Wikipedia:Arbitration/Policy	2004	83	1
2004.0	Wikipedia:Arbitration/Policy	2005	57	2
2004.0	Wikipedia:Arbitration/Policy	2006	39	3
2004.0	Wikipedia:Arbitration/Policy	2007	35	3
2004.0	Wikipedia:Arbitration/Policy	2008	19	3
2004.0	Wikipedia:Arbitration/Policy	2009	18	3
2004.0	Wikipedia:Arbitration/Policy	2010	2	3
2004.0	Wikipedia:Arbitration/Policy	2011	22	3
2004.0	Wikipedia:Arbitration/Policy	2012	4	3
2004.0	Wikipedia:Arbitration/Policy	2013	9	4
2004.0	Wikipedia:Arbitration/Policy	2014	2	4
2004.0	Wikipedia:Arbitration/Policy	2015	6	4
2004.0	Wikipedia:Arbitration/Policy	2016	7	4
2004.0	Wikipedia:Arbitration/Policy	2017	1	4
2004.0	Wikipedia:Arbitration/Policy	2018	1	4
2004.0	Wikipedia:Arbitration/Policy	2019	8	4
2004.0	Wikipedia:Arbitration/Policy	2020	1	4
2004.0	Wikipedia:Assume good faith	2004	12	1
2004.0	Wikipedia:Assume good faith	2005	225	3
2004.0	Wikipedia:Assume good faith	2006	622	5
2004.0	Wikipedia:Assume good faith	2007	257	5
2004.0	Wikipedia:Assume good faith	2008	278	5
2004.0	Wikipedia:Assume good faith	2009	318	5
2004.0	Wikipedia:Assume good faith	2010	149	5
2004.0	Wikipedia:Assume good faith	2011	98	5
2004.0	Wikipedia:Assume good faith	2012	96	5
2004.0	Wikipedia:Assume good faith	2013	95	5
2004.0	Wikipedia:Assume good faith	2014	178	5
2004.0	Wikipedia:Assume good faith	2015	98	5
2004.0	Wikipedia:Assume good faith	2016	118	5
2004.0	Wikipedia:Assume good faith	2017	89	5
2004.0	Wikipedia:Assume good faith	2018	26	5
2004.0	Wikipedia:Assume good faith	2019	27	5
2004.0	Wikipedia:Assume good faith	2020	46	5
2004.0	Wikipedia:Banning policy	2004	92	1
2004.0	Wikipedia:Banning policy	2005	58	1
2004.0	Wikipedia:Banning policy	2006	143	3
2004.0	Wikipedia:Banning policy	2007	1009	3
2004.0	Wikipedia:Banning policy	2008	242	4
2004.0	Wikipedia:Banning policy	2009	1026	4
2004.0	Wikipedia:Banning policy	2010	587	4
2004.0	Wikipedia:Banning policy	2011	195	4
2004.0	Wikipedia:Banning policy	2012	311	4
2004.0	Wikipedia:Banning policy	2013	415	4
2004.0	Wikipedia:Banning policy	2014	451	4
2004.0	Wikipedia:Banning policy	2015	103	4
2004.0	Wikipedia:Banning policy	2016	171	4
2004.0	Wikipedia:Banning policy	2017	123	4
2004.0	Wikipedia:Banning policy	2018	318	4
2004.0	Wikipedia:Banning policy	2019	177	4
2004.0	Wikipedia:Banning policy	2020	437	4
2004.0	Wikipedia:Categories, lists, and navigation templates	2004	68	1
2004.0	Wikipedia:Categories, lists, and navigation templates	2005	190	1
2004.0	Wikipedia:Categories, lists, and navigation templates	2006	120	1
2004.0	Wikipedia:Categories, lists, and navigation templates	2007	92	1
2004.0	Wikipedia:Categories, lists, and navigation templates	2008	91	1
2004.0	Wikipedia:Categories, lists, and navigation templates	2009	84	2
2004.0	Wikipedia:Categories, lists, and navigation templates	2010	104	2
2004.0	Wikipedia:Categories, lists, and navigation templates	2011	90	2
2004.0	Wikipedia:Categories, lists, and navigation templates	2012	256	2
2004.0	Wikipedia:Categories, lists, and navigation templates	2013	154	2
2004.0	Wikipedia:Categories, lists, and navigation templates	2014	237	2
2004.0	Wikipedia:Categories, lists, and navigation templates	2015	729	2
2004.0	Wikipedia:Categories, lists, and navigation templates	2016	204	2
2004.0	Wikipedia:Categories, lists, and navigation templates	2017	530	2
2004.0	Wikipedia:Categories, lists, and navigation templates	2018	229	2
2004.0	Wikipedia:Categories, lists, and navigation templates	2019	174	2
2004.0	Wikipedia:Categories, lists, and navigation templates	2020	64	2
2004.0	Wikipedia:Categorization	2004	1287	2
2004.0	Wikipedia:Categorization	2005	534	3
2004.0	Wikipedia:Categorization	2006	1014	4
2004.0	Wikipedia:Categorization	2007	682	4
2004.0	Wikipedia:Categorization	2008	676	5
2004.0	Wikipedia:Categorization	2009	708	5
2004.0	Wikipedia:Categorization	2010	1014	5
2004.0	Wikipedia:Categorization	2011	433	5
2004.0	Wikipedia:Categorization	2012	649	5
2004.0	Wikipedia:Categorization	2013	415	5
2004.0	Wikipedia:Categorization	2014	424	5
2004.0	Wikipedia:Categorization	2015	316	5
2004.0	Wikipedia:Categorization	2016	243	5
2004.0	Wikipedia:Categorization	2017	258	5
2004.0	Wikipedia:Categorization	2018	304	5
2004.0	Wikipedia:Categorization	2019	575	5
2004.0	Wikipedia:Categorization	2020	203	5
2004.0	Wikipedia:Categorization of people	2004	54	1
2004.0	Wikipedia:Categorization of people	2005	44	1
2004.0	Wikipedia:Categorization of people	2006	227	1
2004.0	Wikipedia:Categorization of people	2007	204	2
2004.0	Wikipedia:Categorization of people	2008	85	2
2004.0	Wikipedia:Categorization of people	2009	121	2
2004.0	Wikipedia:Categorization of people	2010	143	2
2004.0	Wikipedia:Categorization of people	2011	47	2
2004.0	Wikipedia:Categorization of people	2012	107	2
2004.0	Wikipedia:Categorization of people	2013	69	2
2004.0	Wikipedia:Categorization of people	2014	252	2
2004.0	Wikipedia:Categorization of people	2015	102	2
2004.0	Wikipedia:Categorization of people	2016	107	2
2004.0	Wikipedia:Categorization of people	2017	61	2
2004.0	Wikipedia:Categorization of people	2018	122	2
2004.0	Wikipedia:Categorization of people	2019	36	2
2004.0	Wikipedia:Categorization of people	2020	53	2
2004.0	Wikipedia:Civility	2004	86	2
2004.0	Wikipedia:Civility	2005	86	2
2004.0	Wikipedia:Civility	2006	398	4
2004.0	Wikipedia:Civility	2007	296	4
2004.0	Wikipedia:Civility	2008	2556	4
2004.0	Wikipedia:Civility	2009	775	4
2004.0	Wikipedia:Civility	2010	352	4
2004.0	Wikipedia:Civility	2011	600	4
2004.0	Wikipedia:Civility	2012	543	4
2004.0	Wikipedia:Civility	2013	454	4
2004.0	Wikipedia:Civility	2014	344	4
2004.0	Wikipedia:Civility	2015	337	4
2004.0	Wikipedia:Civility	2016	82	4
2004.0	Wikipedia:Civility	2017	76	4
2004.0	Wikipedia:Civility	2018	616	4
2004.0	Wikipedia:Civility	2019	90	4
2004.0	Wikipedia:Civility	2020	46	4
2004.0	Wikipedia:Conflict of interest	2004	26	2
2004.0	Wikipedia:Conflict of interest	2005	133	2
2004.0	Wikipedia:Conflict of interest	2006	784	3
2004.0	Wikipedia:Conflict of interest	2007	1780	3
2004.0	Wikipedia:Conflict of interest	2008	482	3
2004.0	Wikipedia:Conflict of interest	2009	800	4
2004.0	Wikipedia:Conflict of interest	2010	298	4
2004.0	Wikipedia:Conflict of interest	2011	335	4
2004.0	Wikipedia:Conflict of interest	2012	871	4
2004.0	Wikipedia:Conflict of interest	2013	1002	4
2004.0	Wikipedia:Conflict of interest	2014	1968	4
2004.0	Wikipedia:Conflict of interest	2015	1923	4
2004.0	Wikipedia:Conflict of interest	2016	1306	4
2004.0	Wikipedia:Conflict of interest	2017	2094	4
2004.0	Wikipedia:Conflict of interest	2018	269	4
2004.0	Wikipedia:Conflict of interest	2019	413	4
2004.0	Wikipedia:Conflict of interest	2020	549	4
2004.0	Wikipedia:Consensus	2004	26	2
2004.0	Wikipedia:Consensus	2005	87	2
2004.0	Wikipedia:Consensus	2006	310	2
2004.0	Wikipedia:Consensus	2007	1022	4
2004.0	Wikipedia:Consensus	2008	1986	4
2004.0	Wikipedia:Consensus	2009	1438	4
2004.0	Wikipedia:Consensus	2010	333	4
2004.0	Wikipedia:Consensus	2011	1064	4
2004.0	Wikipedia:Consensus	2012	1910	4
2004.0	Wikipedia:Consensus	2013	634	4
2004.0	Wikipedia:Consensus	2014	731	4
2004.0	Wikipedia:Consensus	2015	341	4
2004.0	Wikipedia:Consensus	2016	225	4
2004.0	Wikipedia:Consensus	2017	368	4
2004.0	Wikipedia:Consensus	2018	141	4
2004.0	Wikipedia:Consensus	2019	65	4
2004.0	Wikipedia:Consensus	2020	139	4
2004.0	Wikipedia:Criteria for speedy deletion	2004	485	3
2004.0	Wikipedia:Criteria for speedy deletion	2005	2417	3
2004.0	Wikipedia:Criteria for speedy deletion	2006	5611	4
2004.0	Wikipedia:Criteria for speedy deletion	2007	5291	4
2004.0	Wikipedia:Criteria for speedy deletion	2008	5028	4
2004.0	Wikipedia:Criteria for speedy deletion	2009	6909	4
2004.0	Wikipedia:Criteria for speedy deletion	2010	2966	4
2004.0	Wikipedia:Criteria for speedy deletion	2011	2950	4
2004.0	Wikipedia:Criteria for speedy deletion	2012	1746	5
2004.0	Wikipedia:Criteria for speedy deletion	2013	3292	5
2004.0	Wikipedia:Criteria for speedy deletion	2014	1678	5
2004.0	Wikipedia:Criteria for speedy deletion	2015	1541	5
2004.0	Wikipedia:Criteria for speedy deletion	2016	2383	5
2004.0	Wikipedia:Criteria for speedy deletion	2017	2942	5
2004.0	Wikipedia:Criteria for speedy deletion	2018	2093	5
2004.0	Wikipedia:Criteria for speedy deletion	2019	1669	5
2004.0	Wikipedia:Criteria for speedy deletion	2020	1552	5
2004.0	Wikipedia:Deletion process	2004	26	1
2004.0	Wikipedia:Deletion process	2005	145	1
2004.0	Wikipedia:Deletion process	2006	285	1
2004.0	Wikipedia:Deletion process	2007	488	1
2004.0	Wikipedia:Deletion process	2008	297	1
2004.0	Wikipedia:Deletion process	2009	357	1
2004.0	Wikipedia:Deletion process	2010	209	1
2004.0	Wikipedia:Deletion process	2011	78	1
2004.0	Wikipedia:Deletion process	2012	83	1
2004.0	Wikipedia:Deletion process	2013	152	1
2004.0	Wikipedia:Deletion process	2014	150	1
2004.0	Wikipedia:Deletion process	2015	266	1
2004.0	Wikipedia:Deletion process	2016	464	1
2004.0	Wikipedia:Deletion process	2017	262	1
2004.0	Wikipedia:Deletion process	2018	106	1
2004.0	Wikipedia:Deletion process	2019	38	1
2004.0	Wikipedia:Deletion process	2020	74	1
2004.0	Wikipedia:Dispute resolution	2004	142	3
2004.0	Wikipedia:Dispute resolution	2005	91	3
2004.0	Wikipedia:Dispute resolution	2006	324	4
2004.0	Wikipedia:Dispute resolution	2007	344	4
2004.0	Wikipedia:Dispute resolution	2008	222	4
2004.0	Wikipedia:Dispute resolution	2009	156	4
2004.0	Wikipedia:Dispute resolution	2010	86	4
2004.0	Wikipedia:Dispute resolution	2011	90	4
2004.0	Wikipedia:Dispute resolution	2012	165	4
2004.0	Wikipedia:Dispute resolution	2013	59	4
2004.0	Wikipedia:Dispute resolution	2014	71	4
2004.0	Wikipedia:Dispute resolution	2015	77	4
2004.0	Wikipedia:Dispute resolution	2016	41	4
2004.0	Wikipedia:Dispute resolution	2017	53	4
2004.0	Wikipedia:Dispute resolution	2018	43	4
2004.0	Wikipedia:Dispute resolution	2019	22	4
2004.0	Wikipedia:Dispute resolution	2020	46	4
2004.0	Wikipedia:Do not disrupt Wikipedia to illustrate a point	2004	90	1
2004.0	Wikipedia:Do not disrupt Wikipedia to illustrate a point	2005	231	4
2004.0	Wikipedia:Do not disrupt Wikipedia to illustrate a point	2006	149	4
2004.0	Wikipedia:Do not disrupt Wikipedia to illustrate a point	2007	202	5
2004.0	Wikipedia:Do not disrupt Wikipedia to illustrate a point	2008	168	5
2004.0	Wikipedia:Do not disrupt Wikipedia to illustrate a point	2009	281	5
2004.0	Wikipedia:Do not disrupt Wikipedia to illustrate a point	2010	262	5
2004.0	Wikipedia:Do not disrupt Wikipedia to illustrate a point	2011	160	5
2004.0	Wikipedia:Do not disrupt Wikipedia to illustrate a point	2012	126	5
2004.0	Wikipedia:Do not disrupt Wikipedia to illustrate a point	2013	40	5
2004.0	Wikipedia:Do not disrupt Wikipedia to illustrate a point	2014	26	5
2004.0	Wikipedia:Do not disrupt Wikipedia to illustrate a point	2015	5	5
2004.0	Wikipedia:Do not disrupt Wikipedia to illustrate a point	2016	14	5
2004.0	Wikipedia:Do not disrupt Wikipedia to illustrate a point	2017	33	5
2004.0	Wikipedia:Do not disrupt Wikipedia to illustrate a point	2018	23	5
2004.0	Wikipedia:Do not disrupt Wikipedia to illustrate a point	2019	14	5
2004.0	Wikipedia:Do not disrupt Wikipedia to illustrate a point	2020	33	5
2004.0	Wikipedia:Extended image syntax	2004	186	1
2004.0	Wikipedia:Extended image syntax	2005	85	1
2004.0	Wikipedia:Extended image syntax	2006	123	1
2004.0	Wikipedia:Extended image syntax	2007	154	1
2004.0	Wikipedia:Extended image syntax	2008	432	1
2004.0	Wikipedia:Extended image syntax	2009	210	1
2004.0	Wikipedia:Extended image syntax	2010	48	1
2004.0	Wikipedia:Extended image syntax	2011	24	1
2004.0	Wikipedia:Extended image syntax	2012	37	1
2004.0	Wikipedia:Extended image syntax	2013	8	1
2004.0	Wikipedia:Extended image syntax	2014	30	1
2004.0	Wikipedia:Extended image syntax	2015	30	1
2004.0	Wikipedia:Extended image syntax	2016	51	1
2004.0	Wikipedia:Extended image syntax	2017	60	1
2004.0	Wikipedia:Extended image syntax	2018	41	1
2004.0	Wikipedia:Extended image syntax	2019	31	1
2004.0	Wikipedia:Extended image syntax	2020	25	1
2004.0	Wikipedia:Manual of Style/Captions	2004	50	1
2004.0	Wikipedia:Manual of Style/Captions	2005	20	1
2004.0	Wikipedia:Manual of Style/Captions	2006	56	1
2004.0	Wikipedia:Manual of Style/Captions	2007	47	1
2004.0	Wikipedia:Manual of Style/Captions	2008	160	1
2004.0	Wikipedia:Manual of Style/Captions	2009	64	1
2004.0	Wikipedia:Manual of Style/Captions	2010	113	1
2004.0	Wikipedia:Manual of Style/Captions	2011	39	1
2004.0	Wikipedia:Manual of Style/Captions	2012	35	1
2004.0	Wikipedia:Manual of Style/Captions	2013	238	1
2004.0	Wikipedia:Manual of Style/Captions	2014	41	1
2004.0	Wikipedia:Manual of Style/Captions	2015	27	1
2004.0	Wikipedia:Manual of Style/Captions	2016	14	1
2004.0	Wikipedia:Manual of Style/Captions	2017	70	1
2004.0	Wikipedia:Manual of Style/Captions	2018	110	1
2004.0	Wikipedia:Manual of Style/Captions	2019	41	1
2004.0	Wikipedia:Manual of Style/Captions	2020	123	1
2004.0	Wikipedia:Manual of Style/Images	2004	52	3
2004.0	Wikipedia:Manual of Style/Images	2005	80	4
2004.0	Wikipedia:Manual of Style/Images	2006	207	4
2004.0	Wikipedia:Manual of Style/Images	2007	218	4
2004.0	Wikipedia:Manual of Style/Images	2008	151	4
2004.0	Wikipedia:Manual of Style/Images	2009	213	4
2004.0	Wikipedia:Manual of Style/Images	2010	182	4
2004.0	Wikipedia:Manual of Style/Images	2011	267	4
2004.0	Wikipedia:Manual of Style/Images	2012	158	4
2004.0	Wikipedia:Manual of Style/Images	2013	113	4
2004.0	Wikipedia:Manual of Style/Images	2014	169	4
2004.0	Wikipedia:Manual of Style/Images	2015	143	5
2004.0	Wikipedia:Manual of Style/Images	2016	1596	5
2004.0	Wikipedia:Manual of Style/Images	2017	303	5
2004.0	Wikipedia:Manual of Style/Images	2018	250	5
2004.0	Wikipedia:Manual of Style/Images	2019	134	5
2004.0	Wikipedia:Manual of Style/Images	2020	325	5
2004.0	Wikipedia:Manual of Style/Lead section	2004	30	1
2004.0	Wikipedia:Manual of Style/Lead section	2005	22	2
2004.0	Wikipedia:Manual of Style/Lead section	2006	574	2
2004.0	Wikipedia:Manual of Style/Lead section	2007	1048	3
2004.0	Wikipedia:Manual of Style/Lead section	2008	794	4
2004.0	Wikipedia:Manual of Style/Lead section	2009	766	4
2004.0	Wikipedia:Manual of Style/Lead section	2010	379	4
2004.0	Wikipedia:Manual of Style/Lead section	2011	481	4
2004.0	Wikipedia:Manual of Style/Lead section	2012	491	4
2004.0	Wikipedia:Manual of Style/Lead section	2013	304	4
2004.0	Wikipedia:Manual of Style/Lead section	2014	423	4
2004.0	Wikipedia:Manual of Style/Lead section	2015	292	4
2004.0	Wikipedia:Manual of Style/Lead section	2016	323	4
2004.0	Wikipedia:Manual of Style/Lead section	2017	400	4
2004.0	Wikipedia:Manual of Style/Lead section	2018	300	4
2004.0	Wikipedia:Manual of Style/Lead section	2019	169	4
2004.0	Wikipedia:Manual of Style/Lead section	2020	453	4
2004.0	Wikipedia:Manual of Style/Linking	2004	2	3
2004.0	Wikipedia:Manual of Style/Linking	2005	73	3
2004.0	Wikipedia:Manual of Style/Linking	2006	49	3
2004.0	Wikipedia:Manual of Style/Linking	2007	131	3
2004.0	Wikipedia:Manual of Style/Linking	2008	314	3
2004.0	Wikipedia:Manual of Style/Linking	2009	1795	3
2004.0	Wikipedia:Manual of Style/Linking	2010	1626	3
2004.0	Wikipedia:Manual of Style/Linking	2011	814	3
2004.0	Wikipedia:Manual of Style/Linking	2012	803	3
2004.0	Wikipedia:Manual of Style/Linking	2013	568	3
2004.0	Wikipedia:Manual of Style/Linking	2014	461	3
2004.0	Wikipedia:Manual of Style/Linking	2015	788	3
2004.0	Wikipedia:Manual of Style/Linking	2016	293	3
2004.0	Wikipedia:Manual of Style/Linking	2017	434	3
2004.0	Wikipedia:Manual of Style/Linking	2018	191	3
